0,1,2062.88,1413.62,201.84,100.26,0.93,-1,-1,-1
0,2,1830.22,1402.52,158.58,87.10,0.92,-1,-1,-1
0,3,2114.07,1319.14,170.84,93.02,0.91,-1,-1,-1
0,4,882.12,939.49,136.47,79.45,0.90,-1,-1,-1
0,5,237.63,1107.25,133.99,106.51,0.89,-1,-1,-1
0,6,2704.72,406.37,96.80,74.34,0.88,-1,-1,-1
0,7,2610.55,398.80,74.33,66.43,0.86,-1,-1,-1
0,8,2467.66,274.49,65.99,58.44,0.81,-1,-1,-1
0,9,1020.46,803.52,60.84,78.37,0.80,-1,-1,-1
0,10,810.71,823.26,68.23,86.87,0.79,-1,-1,-1
0,11,1229.28,909.70,142.15,72.08,0.76,-1,-1,-1
0,12,1047.39,363.61,188.73,98.32,0.75,-1,-1,-1
0,13,2969.92,429.32,72.36,65.11,0.74,-1,-1,-1
0,14,878.14,824.67,54.91,77.60,0.72,-1,-1,-1
0,15,2830.75,408.42,115.26,75.18,0.71,-1,-1,-1
0,16,853.88,578.09,89.44,59.42,0.70,-1,-1,-1
0,17,1616.21,1486.03,199.40,97.47,0.69,-1,-1,-1
0,18,980.86,383.79,120.93,80.39,0.65,-1,-1,-1
0,19,332.74,753.55,90.23,128.91,0.65,-1,-1,-1
0,20,2652.71,233.80,196.28,124.67,0.64,-1,-1,-1
0,21,938.76,799.13,73.35,86.45,0.64,-1,-1,-1
0,22,710.52,672.01,55.23,65.90,0.62,-1,-1,-1
0,23,2521.53,194.08,64.08,50.60,0.62,-1,-1,-1
0,24,393.94,369.31,47.29,35.63,0.60,-1,-1,-1
0,25,2931.91,350.93,50.60,43.31,0.56,-1,-1,-1
0,26,816.70,546.59,89.61,66.04,0.54,-1,-1,-1
0,27,748.86,526.97,85.40,60.16,0.53,-1,-1,-1
0,28,2354.08,190.40,61.88,54.87,0.50,-1,-1,-1
0,29,742.39,522.50,75.05,44.08,0.50,-1,-1,-1
0,30,760.02,534.28,87.59,69.64,0.50,-1,-1,-1
0,31,2553.80,171.82,75.68,51.39,0.49,-1,-1,-1
0,32,2877.22,773.19,127.71,92.85,0.48,-1,-1,-1
0,33,395.33,712.33,59.51,71.71,0.47,-1,-1,-1
0,34,647.23,762.45,103.90,118.40,0.46,-1,-1,-1
0,35,-0.00,1269.33,138.83,88.52,0.46,-1,-1,-1
0,36,2113.63,1538.29,169.26,94.27,0.45,-1,-1,-1
0,37,2112.78,1538.62,169.98,94.95,0.41,-1,-1,-1
0,38,1388.61,515.73,91.21,49.06,0.39,-1,-1,-1
0,39,1.19,1269.57,137.93,90.21,0.37,-1,-1,-1
0,40,1229.27,909.85,142.93,71.83,0.37,-1,-1,-1
0,41,2652.66,234.66,195.40,121.71,0.37,-1,-1,-1
0,42,1616.57,1485.21,198.01,96.56,0.36,-1,-1,-1
0,43,310.85,883.13,70.83,92.51,0.34,-1,-1,-1
0,44,1123.63,865.88,59.10,33.86,0.32,-1,-1,-1
0,45,789.14,543.74,105.64,66.30,0.29,-1,-1,-1
0,46,1491.85,1749.41,39.55,53.26,0.21,-1,-1,-1
0,47,1391.72,516.36,87.23,48.62,0.21,-1,-1,-1
0,48,2930.60,401.62,47.24,43.28,0.17,-1,-1,-1
0,49,2970.82,428.73,70.80,66.28,0.14,-1,-1,-1
0,50,782.24,739.01,86.95,44.65,0.14,-1,-1,-1
0,51,2234.66,275.37,88.56,94.49,0.13,-1,-1,-1
0,52,3111.63,399.98,57.04,45.03,0.12,-1,-1,-1
0,53,2355.41,192.36,60.35,53.18,0.12,-1,-1,-1
0,54,2521.44,694.81,58.35,67.93,0.11,-1,-1,-1
0,55,1680.24,1489.09,135.67,91.25,0.10,-1,-1,-1
0,56,1685.27,1489.08,130.56,91.24,0.09,-1,-1,-1
0,57,394.37,369.62,46.76,35.94,0.09,-1,-1,-1
0,58,838.84,775.14,43.67,39.54,0.09,-1,-1,-1
0,59,3086.25,528.56,30.30,45.36,0.08,-1,-1,-1
0,60,643.71,762.54,108.21,103.63,0.08,-1,-1,-1
0,61,1049.94,366.75,184.22,93.13,0.08,-1,-1,-1
0,62,2935.01,397.21,48.13,37.77,0.08,-1,-1,-1
0,63,988.70,385.01,115.25,77.29,0.08,-1,-1,-1
0,64,780.49,710.99,90.01,67.74,0.08,-1,-1,-1
0,65,710.17,668.69,53.75,71.88,0.07,-1,-1,-1
0,66,85.85,1267.55,53.60,60.07,0.07,-1,-1,-1
0,67,398.96,694.33,66.89,80.05,0.07,-1,-1,-1
0,68,778.23,708.81,93.54,72.84,0.06,-1,-1,-1
0,69,817.14,284.75,48.40,32.73,0.06,-1,-1,-1
0,70,3045.15,493.84,29.87,48.60,0.06,-1,-1,-1
0,71,333.35,755.78,86.65,126.18,0.06,-1,-1,-1
0,72,1408.48,1766.76,66.97,76.46,0.06,-1,-1,-1
0,73,3043.42,493.82,31.85,51.41,0.06,-1,-1,-1
0,74,2522.68,698.11,54.71,65.30,0.06,-1,-1,-1
0,75,2736.26,148.22,35.20,51.10,0.05,-1,-1,-1
0,76,468.55,547.30,43.00,61.09,0.05,-1,-1,-1
0,77,2244.65,1979.21,815.69,217.02,0.05,-1,-1,-1
0,78,3122.76,400.03,47.59,42.75,0.05,-1,-1,-1
1,1,2062.66,1414.10,200.72,99.68,0.93,-1,-1,-1
1,2,1830.36,1402.73,158.12,86.85,0.92,-1,-1,-1
1,3,2113.56,1318.61,171.51,93.40,0.91,-1,-1,-1
1,4,883.22,939.92,133.73,77.85,0.90,-1,-1,-1
1,5,243.98,1099.96,133.89,106.43,0.88,-1,-1,-1
1,6,2708.99,409.08,95.81,73.54,0.86,-1,-1,-1
1,7,2613.92,402.49,74.70,66.81,0.84,-1,-1,-1
1,8,2470.14,275.69,70.95,62.92,0.79,-1,-1,-1
1,9,1021.41,804.31,59.54,76.66,0.81,-1,-1,-1
1,10,810.15,821.76,68.99,87.86,0.79,-1,-1,-1
1,11,1225.70,910.30,137.85,69.87,0.73,-1,-1,-1
1,12,1045.03,360.79,193.48,100.84,0.76,-1,-1,-1
1,13,2970.04,429.53,72.25,65.03,0.77,-1,-1,-1
1,14,872.73,809.92,65.33,92.59,0.75,-1,-1,-1
1,15,2819.96,398.50,115.40,75.37,0.62,-1,-1,-1
1,16,852.20,576.80,90.66,60.26,0.69,-1,-1,-1
1,18,974.67,379.38,127.94,85.09,0.65,-1,-1,-1
1,19,333.48,754.74,89.15,127.36,0.66,-1,-1,-1
1,20,2654.40,234.79,192.71,122.38,0.42,-1,-1,-1
1,21,936.31,798.74,73.61,86.65,0.74,-1,-1,-1
1,22,709.93,671.52,55.39,66.12,0.57,-1,-1,-1
1,23,2509.68,186.47,65.41,51.56,0.67,-1,-1,-1
1,25,2932.57,351.59,49.40,42.29,0.46,-1,-1,-1
1,26,816.14,547.36,89.00,65.56,0.59,-1,-1,-1
1,27,749.70,524.56,80.41,56.67,0.48,-1,-1,-1
1,29,741.20,522.28,76.12,44.75,0.48,-1,-1,-1
1,30,755.46,529.04,86.84,69.02,0.51,-1,-1,-1
1,31,2554.17,173.02,75.94,51.59,0.41,-1,-1,-1
1,32,2875.27,772.98,130.31,94.75,0.45,-1,-1,-1
1,33,395.25,714.39,58.25,70.15,0.50,-1,-1,-1
1,34,646.12,760.91,100.86,114.84,0.59,-1,-1,-1
1,35,3.02,1257.93,155.77,99.37,0.57,-1,-1,-1
1,36,2113.44,1538.83,168.54,93.86,0.49,-1,-1,-1
1,37,2113.10,1539.74,169.54,94.72,0.27,-1,-1,-1
1,38,1387.81,515.79,91.74,49.34,0.39,-1,-1,-1
1,40,1225.95,910.13,139.39,70.01,0.37,-1,-1,-1
1,41,2651.86,233.96,195.96,122.08,0.55,-1,-1,-1
1,43,310.21,883.08,71.09,92.88,0.35,-1,-1,-1
1,44,1123.79,865.80,59.10,33.87,0.34,-1,-1,-1
1,47,1390.48,515.90,88.47,49.32,0.24,-1,-1,-1
1,53,2357.63,194.89,61.87,54.53,0.64,-1,-1,-1
1,55,1686.98,1489.89,140.30,94.42,0.57,-1,-1,-1
1,56,1688.05,1488.25,137.74,96.26,0.69,-1,-1,-1
1,57,398.98,371.49,45.55,35.00,0.57,-1,-1,-1
1,61,1044.07,361.75,195.74,99.09,0.24,-1,-1,-1
1,63,979.63,379.98,123.01,82.52,0.25,-1,-1,-1
2,1,2064.40,1415.34,197.59,98.06,0.93,-1,-1,-1
2,2,1830.85,1403.20,157.04,86.23,0.92,-1,-1,-1
2,3,2114.62,1318.86,170.20,92.67,0.91,-1,-1,-1
2,4,884.62,940.02,132.72,77.26,0.90,-1,-1,-1
2,5,258.10,1092.27,129.44,103.09,0.79,-1,-1,-1
2,6,2712.11,411.55,99.41,76.26,0.85,-1,-1,-1
2,7,2614.89,402.97,78.11,70.02,0.81,-1,-1,-1
2,8,2476.79,280.94,70.92,62.93,0.83,-1,-1,-1
2,9,1021.90,803.99,59.49,76.63,0.81,-1,-1,-1
2,10,809.56,821.93,68.86,87.68,0.79,-1,-1,-1
2,11,1217.78,910.50,137.74,69.75,0.67,-1,-1,-1
2,12,1044.70,359.23,195.46,101.96,0.79,-1,-1,-1
2,13,2969.96,429.02,72.59,65.36,0.82,-1,-1,-1
2,14,871.75,806.44,67.74,96.33,0.81,-1,-1,-1
2,15,2806.18,389.85,109.78,71.73,0.72,-1,-1,-1
2,16,850.87,575.83,91.91,61.15,0.72,-1,-1,-1
2,18,973.47,379.64,127.20,84.56,0.63,-1,-1,-1
2,19,333.31,755.04,88.73,126.72,0.65,-1,-1,-1
2,20,2652.89,234.49,195.34,124.09,0.24,-1,-1,-1
2,21,939.15,799.15,72.99,86.04,0.84,-1,-1,-1
2,22,709.03,667.15,59.44,71.12,0.74,-1,-1,-1
2,23,2502.54,183.56,60.29,47.39,0.77,-1,-1,-1
2,25,2932.59,351.59,49.27,42.17,0.48,-1,-1,-1
2,26,815.56,547.11,87.19,64.15,0.60,-1,-1,-1
2,27,750.27,525.12,83.08,58.60,0.41,-1,-1,-1
2,29,739.20,522.12,77.91,45.97,0.38,-1,-1,-1
2,30,756.83,528.78,86.59,68.61,0.37,-1,-1,-1
2,32,2871.62,774.01,137.76,100.32,0.38,-1,-1,-1
2,33,394.35,715.08,58.10,69.89,0.53,-1,-1,-1
2,35,14.16,1252.52,154.71,98.89,0.54,-1,-1,-1
2,36,2114.18,1539.50,167.67,93.37,0.40,-1,-1,-1
2,37,2113.46,1539.72,168.05,93.87,0.42,-1,-1,-1
2,38,1388.97,516.67,90.34,48.57,0.27,-1,-1,-1
2,40,1216.65,910.23,139.41,70.00,0.42,-1,-1,-1
2,41,2649.70,233.56,200.14,124.82,0.60,-1,-1,-1
2,43,310.80,883.65,70.20,91.74,0.47,-1,-1,-1
2,44,1123.70,865.58,59.44,34.07,0.25,-1,-1,-1
2,53,2362.35,199.12,58.09,51.10,0.77,-1,-1,-1
2,55,1688.40,1489.41,147.60,99.30,0.37,-1,-1,-1
2,56,1688.69,1487.62,146.59,102.33,0.79,-1,-1,-1
2,57,402.61,372.59,46.34,35.60,0.65,-1,-1,-1
2,61,1039.70,361.59,192.40,97.66,0.27,-1,-1,-1
2,63,977.20,379.64,123.39,82.72,0.38,-1,-1,-1
2,48,2923.91,408.39,48.83,44.72,0.44,-1,-1,-1
2,50,768.49,742.90,124.67,64.33,0.46,-1,-1,-1
2,51,2234.04,274.79,94.27,100.63,0.32,-1,-1,-1
2,60,638.25,759.53,111.44,106.95,0.64,-1,-1,-1
3,1,2064.83,1415.92,196.79,97.61,0.92,-1,-1,-1
3,2,1831.39,1403.63,156.37,85.83,0.92,-1,-1,-1
3,3,2114.98,1318.50,170.63,92.95,0.91,-1,-1,-1
3,4,886.00,940.15,131.89,76.78,0.90,-1,-1,-1
3,5,270.59,1081.08,126.32,100.93,0.79,-1,-1,-1
3,6,2716.87,414.65,99.28,76.07,0.82,-1,-1,-1
3,7,2619.40,407.13,77.78,69.83,0.80,-1,-1,-1
3,8,2481.05,283.19,71.53,63.59,0.83,-1,-1,-1
3,9,1022.50,804.66,58.94,75.91,0.83,-1,-1,-1
3,10,809.94,823.07,68.02,86.57,0.80,-1,-1,-1
3,11,1208.69,909.80,140.77,71.31,0.39,-1,-1,-1
3,12,1044.54,358.41,196.14,102.44,0.81,-1,-1,-1
3,13,2969.97,429.05,72.26,65.08,0.76,-1,-1,-1
3,14,872.98,806.11,67.67,96.69,0.83,-1,-1,-1
3,15,2791.35,378.01,111.99,73.62,0.52,-1,-1,-1
3,16,850.25,575.53,92.54,61.67,0.73,-1,-1,-1
3,18,972.60,379.50,127.29,84.58,0.67,-1,-1,-1
3,19,333.10,755.04,87.91,125.49,0.62,-1,-1,-1
3,20,2652.06,234.51,195.73,124.37,0.29,-1,-1,-1
3,21,942.29,799.37,72.24,85.50,0.85,-1,-1,-1
3,22,708.93,665.71,60.83,73.03,0.74,-1,-1,-1
3,23,2490.78,173.93,64.46,50.77,0.76,-1,-1,-1
3,25,2933.33,351.59,48.85,41.81,0.36,-1,-1,-1
3,26,815.56,546.62,86.24,63.35,0.62,-1,-1,-1
3,29,738.37,521.84,78.41,46.48,0.36,-1,-1,-1
3,30,757.42,529.45,85.90,67.79,0.44,-1,-1,-1
3,32,2878.24,775.01,126.53,91.82,0.41,-1,-1,-1
3,33,392.99,714.98,59.20,71.10,0.51,-1,-1,-1
3,35,26.14,1242.53,158.88,101.85,0.64,-1,-1,-1
3,36,2114.29,1539.77,167.48,93.25,0.37,-1,-1,-1
3,37,2113.46,1539.72,167.80,93.75,0.46,-1,-1,-1
3,40,1207.94,909.57,142.56,71.62,0.68,-1,-1,-1
3,41,2648.23,233.60,201.39,125.78,0.50,-1,-1,-1
3,43,311.43,884.42,69.03,90.35,0.56,-1,-1,-1
3,44,1123.55,865.44,59.71,34.23,0.30,-1,-1,-1
3,53,2365.14,202.12,59.20,51.98,0.77,-1,-1,-1
3,56,1695.12,1487.09,145.90,101.27,0.80,-1,-1,-1
3,57,406.33,372.89,47.67,36.66,0.71,-1,-1,-1
3,63,975.88,379.42,123.77,82.89,0.31,-1,-1,-1
3,112,858.76,672.37,56.17,52.61,0.53,-1,-1,-1
3,113,696.02,783.14,158.69,132.30,0.35,-1,-1,-1
3,48,2922.01,408.52,51.26,46.96,0.50,-1,-1,-1
3,50,748.96,729.61,156.13,81.46,0.54,-1,-1,-1
3,51,2234.42,274.23,95.63,102.10,0.42,-1,-1,-1
3,39,27.07,1240.80,159.18,104.42,0.54,-1,-1,-1
3,54,2521.48,690.39,61.45,71.74,0.30,-1,-1,-1
3,34,643.67,758.71,102.13,116.28,0.76,-1,-1,-1
4,1,2065.69,1416.51,195.57,96.87,0.92,-1,-1,-1
4,2,1832.02,1403.97,155.47,85.28,0.92,-1,-1,-1
4,3,2115.21,1318.46,170.50,92.91,0.91,-1,-1,-1
4,4,886.87,940.12,131.57,76.60,0.90,-1,-1,-1
4,5,280.76,1063.17,132.72,106.60,0.80,-1,-1,-1
4,6,2722.49,418.80,96.46,73.82,0.78,-1,-1,-1
4,7,2623.32,410.70,77.32,69.56,0.77,-1,-1,-1
4,8,2485.33,285.72,71.88,63.96,0.84,-1,-1,-1
4,9,1022.65,804.96,58.71,75.60,0.84,-1,-1,-1
4,10,809.93,823.37,67.79,86.24,0.79,-1,-1,-1
4,11,1201.38,909.60,142.36,72.23,0.37,-1,-1,-1
4,12,1044.59,358.13,196.18,102.60,0.82,-1,-1,-1
4,13,2969.93,429.01,72.11,64.96,0.79,-1,-1,-1
4,14,873.72,806.30,67.21,96.59,0.83,-1,-1,-1
4,15,2775.04,366.43,112.07,74.13,0.65,-1,-1,-1
4,16,850.18,575.71,92.05,61.43,0.74,-1,-1,-1
4,18,972.18,379.68,127.53,84.66,0.69,-1,-1,-1
4,19,333.08,755.10,87.45,124.75,0.52,-1,-1,-1
4,20,2651.44,234.74,196.07,124.63,0.38,-1,-1,-1
4,21,943.71,799.50,71.60,85.20,0.86,-1,-1,-1
4,22,708.83,665.20,60.95,73.47,0.75,-1,-1,-1
4,23,2481.89,167.97,61.70,48.41,0.75,-1,-1,-1
4,25,2933.65,351.51,48.63,41.61,0.45,-1,-1,-1
4,26,815.74,546.54,85.91,62.95,0.63,-1,-1,-1
4,29,738.12,521.85,78.48,46.80,0.38,-1,-1,-1
4,30,757.54,529.66,85.63,67.27,0.49,-1,-1,-1
4,32,2880.38,775.11,122.93,88.89,0.40,-1,-1,-1
4,33,392.24,714.71,59.78,71.62,0.52,-1,-1,-1
4,35,41.92,1233.01,160.94,103.62,0.47,-1,-1,-1
4,36,2114.33,1539.85,167.32,93.16,0.32,-1,-1,-1
4,37,2113.56,1539.72,167.60,93.64,0.47,-1,-1,-1
4,40,1200.60,909.28,144.01,72.45,0.70,-1,-1,-1
4,41,2647.26,233.44,202.53,126.73,0.50,-1,-1,-1
4,43,311.50,884.74,68.53,89.84,0.53,-1,-1,-1
4,44,1123.58,865.35,59.60,34.18,0.30,-1,-1,-1
4,53,2369.63,204.80,59.43,52.25,0.75,-1,-1,-1
4,56,1701.78,1488.23,146.70,100.87,0.82,-1,-1,-1
4,57,411.74,375.42,45.89,35.30,0.62,-1,-1,-1
4,63,975.36,379.62,124.10,82.98,0.33,-1,-1,-1
4,112,858.97,672.48,55.91,52.37,0.58,-1,-1,-1
4,113,699.79,783.26,157.66,131.52,0.40,-1,-1,-1
4,48,2921.56,407.88,51.84,47.49,0.56,-1,-1,-1
4,50,745.60,727.64,159.52,84.24,0.60,-1,-1,-1
4,51,2234.84,274.07,95.71,102.16,0.43,-1,-1,-1
4,154,332.65,756.20,88.07,124.23,0.41,-1,-1,-1
4,162,2881.68,371.96,42.64,46.38,0.59,-1,-1,-1
4,39,42.80,1232.81,159.54,105.11,0.75,-1,-1,-1
4,54,2522.07,689.33,61.80,72.51,0.36,-1,-1,-1
4,34,643.02,758.28,103.08,117.43,0.79,-1,-1,-1
4,31,2556.91,173.31,73.77,50.23,0.30,-1,-1,-1
5,1,2066.05,1416.65,194.79,96.33,0.92,-1,-1,-1
5,2,1832.52,1404.23,154.82,84.83,0.91,-1,-1,-1
5,3,2115.55,1318.54,169.92,92.63,0.91,-1,-1,-1
5,4,887.39,940.10,131.36,76.50,0.89,-1,-1,-1
5,5,293.79,1051.58,127.09,102.74,0.82,-1,-1,-1
5,6,2726.55,421.65,84.03,64.23,0.70,-1,-1,-1
5,7,2626.32,414.11,77.84,70.19,0.79,-1,-1,-1
5,8,2490.96,292.10,68.70,61.05,0.83,-1,-1,-1
5,9,1022.62,804.98,58.71,75.56,0.84,-1,-1,-1
5,10,809.92,823.36,67.77,86.20,0.79,-1,-1,-1
5,11,1194.91,908.99,144.05,73.20,0.83,-1,-1,-1
5,12,1044.68,358.02,195.97,102.63,0.83,-1,-1,-1
5,13,2970.13,429.03,71.70,64.63,0.72,-1,-1,-1
5,14,874.29,806.56,66.64,96.39,0.83,-1,-1,-1
5,15,2761.07,355.93,109.89,73.18,0.49,-1,-1,-1
5,16,850.07,575.86,91.55,61.18,0.74,-1,-1,-1
5,18,972.27,379.94,127.51,84.55,0.70,-1,-1,-1
5,19,333.25,755.25,87.09,124.12,0.50,-1,-1,-1
5,20,2651.24,235.12,197.01,125.26,0.54,-1,-1,-1
5,21,944.59,799.79,70.72,84.68,0.86,-1,-1,-1
5,22,708.63,665.01,60.80,73.61,0.76,-1,-1,-1
5,23,2473.08,162.35,56.93,44.35,0.76,-1,-1,-1
5,25,2933.47,351.61,48.73,41.68,0.47,-1,-1,-1
5,26,813.80,548.00,86.23,63.03,0.64,-1,-1,-1
5,29,738.63,522.04,79.09,47.45,0.37,-1,-1,-1
5,30,756.69,529.36,86.44,67.52,0.51,-1,-1,-1
5,32,2880.38,775.10,123.33,88.88,0.37,-1,-1,-1
5,33,391.26,714.29,60.55,72.30,0.52,-1,-1,-1
5,35,54.17,1220.87,166.43,107.96,0.76,-1,-1,-1
5,36,2114.26,1540.60,168.51,93.87,0.22,-1,-1,-1
5,37,2113.68,1539.86,167.40,93.53,0.51,-1,-1,-1
5,41,2646.65,233.34,205.00,128.62,0.42,-1,-1,-1
5,43,311.44,884.44,68.34,89.78,0.59,-1,-1,-1
5,44,1123.46,865.21,59.55,34.17,0.31,-1,-1,-1
5,53,2373.59,207.32,60.86,53.87,0.78,-1,-1,-1
5,56,1707.88,1489.22,149.10,101.34,0.84,-1,-1,-1
5,57,417.37,376.52,46.07,35.37,0.60,-1,-1,-1
5,63,975.36,379.80,124.25,82.92,0.35,-1,-1,-1
5,112,859.24,672.59,55.60,52.12,0.61,-1,-1,-1
5,113,704.65,782.38,158.06,132.30,0.44,-1,-1,-1
5,48,2921.21,407.73,52.22,47.86,0.55,-1,-1,-1
5,50,747.60,727.95,156.57,83.85,0.63,-1,-1,-1
5,51,2235.14,273.98,95.17,101.53,0.45,-1,-1,-1
5,154,332.92,755.98,87.97,124.12,0.43,-1,-1,-1
5,162,2880.57,371.17,43.78,47.59,0.53,-1,-1,-1
5,39,53.16,1219.47,166.49,110.46,0.46,-1,-1,-1
5,54,2521.96,688.44,62.22,73.44,0.38,-1,-1,-1
5,34,642.92,758.19,103.59,118.16,0.81,-1,-1,-1
5,191,1365.13,463.25,140.40,103.09,0.38,-1,-1,-1
5,204,2775.77,454.62,46.27,44.37,0.55,-1,-1,-1
5,31,2557.39,174.04,72.24,49.22,0.36,-1,-1,-1
6,1,2066.08,1416.52,194.99,96.27,0.92,-1,-1,-1
6,2,1833.17,1404.45,153.96,84.24,0.91,-1,-1,-1
6,3,2116.89,1318.88,168.07,91.57,0.91,-1,-1,-1
6,4,887.80,939.99,131.10,76.38,0.89,-1,-1,-1
6,5,304.79,1040.56,124.99,101.87,0.81,-1,-1,-1
6,6,2728.36,424.35,94.97,72.56,0.76,-1,-1,-1
6,7,2629.16,416.95,77.04,69.54,0.77,-1,-1,-1
6,8,2496.39,297.81,66.16,58.60,0.83,-1,-1,-1
6,9,1022.54,805.04,58.64,75.43,0.84,-1,-1,-1
6,10,809.90,823.27,67.83,86.31,0.78,-1,-1,-1
6,11,1189.41,909.31,144.20,73.44,0.77,-1,-1,-1
6,12,1044.97,358.19,195.39,102.47,0.84,-1,-1,-1
6,13,2970.19,429.24,71.28,64.28,0.76,-1,-1,-1
6,14,874.68,806.83,65.99,96.11,0.83,-1,-1,-1
6,15,2746.79,346.55,107.21,71.95,0.82,-1,-1,-1
