frame,stage,det_index,matched,selected_track_id,best_track_id,appearance_cost,position_cost,path_cost,final_cost,x1,y1,w,h,bev_x,bev_y
10,primary,22,1,25,25,0.017216,0.025496,0.093849,0.048697,3.62,671.95,66.83,36.21,1593.268330,1.901753
10,primary,23,1,16,16,0.009316,0.000001,0.109125,0.048308,2714.30,648.56,44.19,85.35,1466.151459,1303.831938
10,primary,24,1,28,28,0.012028,0.000001,0.075333,0.036147,2477.58,362.51,83.90,54.51,1753.596123,1305.541592
10,primary,25,1,58,62,0.006447,0.000002,0.950210,0.383308,894.08,1402.46,85.38,67.34,1144.334169,748.367213
10,primary,26,1,13,13,0.007650,0.000000,0.000474,0.004015,2605.44,591.26,117.87,124.74,1479.909830,1284.156277
10,primary,27,1,15,15,0.029407,0.000001,0.002587,0.015738,2479.06,461.06,53.72,68.29,1635.618545,1269.098156
10,primary,28,1,22,22,0.004552,0.000017,0.021948,0.011057,2653.39,451.56,94.77,58.79,1642.916237,1350.778096
10,primary,29,1,21,21,0.017142,0.000252,0.012613,0.013642,1083.37,866.31,110.93,61.30,1376.849858,720.415483
10,primary,30,1,48,48,0.009323,0.000005,0.056451,0.027242,2682.00,516.70,62.99,54.00,1588.158224,1337.404489
10,primary,31,1,35,35,0.006913,0.000004,0.225001,0.093457,455.78,878.40,63.95,51.99,1385.856469,433.565510
10,primary,32,1,34,34,0.009148,0.001850,0.003235,0.006053,2567.91,392.97,75.02,53.76,1713.496429,1332.909644
10,primary,33,1,24,24,0.009849,0.000004,0.017310,0.011849,455.98,833.83,104.57,52.67,1415.720713,421.596471
10,primary,34,1,42,42,0.008649,0.000013,0.105404,0.046487,357.51,827.67,64.55,46.69,1427.384307,354.514008
10,primary,35,1,39,39,0.009363,0.014188,0.891877,0.362851,1149.66,787.65,54.84,40.47,1441.401845,713.162374
10,primary,36,1,41,41,0.010089,0.000171,0.479806,0.196984,2445.98,350.08,56.94,38.31,1792.350687,1294.141340
10,primary,37,1,61,61,0.006498,0.000001,0.473249,0.192549,1179.59,1427.08,85.43,68.60,1139.329659,831.187402
10,primary,38,1,44,44,0.005612,0.000009,0.006766,0.005513,1774.14,221.51,72.04,43.76,2075.357507,943.636237
10,primary,39,1,36,36,0.009406,0.000120,0.114728,0.050606,337.08,876.99,72.39,46.02,1392.952530,373.820459
10,primary,40,1,51,51,0.026534,0.000079,0.035943,0.027652,515.50,889.81,52.49,42.01,1383.951565,459.927657
10,primary,41,1,31,31,0.008894,0.000008,0.388050,0.159668,2611.01,562.35,80.79,67.29,1542.864432,1299.454268
10,primary,42,1,59,59,0.017110,0.000346,0.111270,0.053098,2239.52,1292.10,33.62,49.04,1193.330533,1095.675342
10,primary,43,0,71,71,0.024904,0.696986,0.582800,0.315271,1694.47,189.08,72.26,44.79,2159.463339,883.218316
10,primary,44,1,46,46,0.008127,0.000003,0.091898,0.040823,3074.62,798.23,67.35,38.69,1398.089395,1390.368919
10,primary,45,1,50,50,0.011016,0.000128,0.075919,0.035888,955.21,916.45,89.78,46.47,1357.763618,672.302985
10,primary,46,0,1,1,0.109083,1.000000,0.115717,inf,3175.33,873.45,32.32,58.81,1349.455691,1389.003420
10,primary,47,1,37,37,0.052252,0.002518,0.033471,0.039766,2106.85,284.80,41.90,103.01,1825.937710,1125.947547
10,primary,48,1,43,43,0.005981,0.000004,0.006157,0.005453,2426.86,330.15,56.81,41.85,1815.262464,1290.321911
10,primary,49,1,40,40,0.020162,0.002753,0.682909,0.283520,2106.51,284.07,38.18,51.64,1902.604248,1132.284433
10,primary,50,1,56,56,0.017670,0.000696,0.648513,0.268310,1620.66,1178.30,32.69,52.19,1229.425396,929.065851
10,primary,51,1,63,63,0.011366,0.000262,0.436832,0.180442,2114.08,1279.29,35.54,46.73,1197.604771,1064.994706
10,primary,52,1,62,62,0.005291,0.000008,0.097827,0.041777,830.36,1510.09,94.72,68.54,1112.642739,747.105501
10,primary,53,1,30,30,0.008782,0.000017,0.060108,0.028436,2687.10,463.05,63.68,52.32,1637.195960,1356.134436
10,primary,54,1,71,71,0.007703,0.082168,0.582596,0.245107,1673.66,183.03,58.79,39.74,2191.754471,860.371127
10,primary,55,1,69,69,0.001105,0.000000,0.235781,0.094865,2.12,1707.93,487.91,485.88,976.931484,677.994075
10,primary,56,1,60,60,0.006534,0.000016,0.000660,0.003532,2995.84,694.15,50.29,39.22,1459.564875,1393.023751
10,primary,57,0,1,1,0.067469,1.000000,0.115717,inf,37.11,688.59,67.71,38.32,1570.835814,46.240172
10,unconfirmed,0,0,73,73,0.079052,1.000000,0.000000,inf,1694.47,189.08,72.26,44.79,2159.463339,883.218316
10,unconfirmed,1,0,73,73,0.111652,1.000000,0.000000,inf,3175.33,873.45,32.32,58.81,1349.455691,1389.003420
10,unconfirmed,2,0,73,73,0.048574,1.000000,0.000000,inf,37.11,688.59,67.71,38.32,1570.835814,46.240172
11,primary,0,1,11,11,0.008436,0.000041,0.248444,0.103600,1235.91,878.74,131.72,66.10,1364.312712,788.428357
11,primary,1,1,9,9,0.018717,0.000618,0.558415,0.232787,2049.63,785.60,128.35,86.77,1394.116773,1078.593634
11,primary,2,1,1,1,0.007002,0.000021,0.083277,0.036814,2828.60,803.12,159.14,83.96,1374.690609,1322.356840
11,primary,3,1,2,2,0.008250,0.000006,0.386687,0.158800,2849.60,675.90,79.48,83.64,1446.385251,1345.936221
11,primary,4,1,3,13,0.010476,0.000004,0.445792,0.183555,2773.55,658.53,70.13,92.08,1453.747759,1323.014869
11,primary,5,1,4,4,0.023200,0.018298,0.974184,0.403104,2228.08,682.64,71.59,81.36,1458.226940,1138.980861
11,primary,6,1,12,13,0.007661,0.000001,0.295867,0.122178,2536.87,614.96,92.38,65.91,1506.839358,1263.898929
11,primary,7,1,7,7,0.007602,0.000001,0.011380,0.008353,2936.65,698.71,78.81,82.08,1431.831649,1366.760584
11,primary,8,1,14,14,0.007277,0.000003,0.096452,0.042220,1066.18,925.14,90.12,60.13,1343.677577,722.025950
11,primary,9,1,6,6,0.010775,0.041501,0.682241,0.282434,49.34,690.31,66.62,46.23,1560.064246,64.243915
11,primary,10,1,20,20,0.015278,0.000008,0.537251,0.222540,2463.44,547.71,95.54,63.00,1563.508348,1252.689588
11,primary,11,1,10,13,0.005335,0.000013,0.588194,0.237946,2482.86,586.98,104.41,62.21,1532.043460,1253.424913
11,primary,12,1,5,5,0.008711,0.001118,0.971958,0.393251,1410.34,772.47,370.13,139.24,1379.387689,895.441874
11,primary,13,1,27,27,0.004792,0.000029,0.067293,0.029316,1263.79,939.58,123.01,69.83,1328.548155,807.212111
11,primary,14,1,23,23,0.009470,0.000004,0.126748,0.055435,2676.31,258.52,303.73,136.86,1754.459391,1444.063413
11,primary,15,1,33,33,0.011965,0.000002,0.116360,0.052527,2116.40,556.98,44.94,69.96,1565.677931,1104.841183
11,primary,16,1,32,32,0.008511,0.000033,0.482389,0.197214,901.96,861.54,111.70,52.40,1388.300996,640.955484
11,primary,17,1,26,26,0.008117,0.000005,0.433329,0.177391,2110.66,439.50,50.63,110.65,1636.178299,1110.846596
11,primary,18,1,8,8,0.017631,0.000490,0.338536,0.144279,224.76,653.35,80.82,47.42,1588.016844,151.567016
11,primary,19,1,19,19,0.007074,0.000207,0.203207,0.084840,591.60,888.89,76.68,44.80,1381.225598,501.863108
11,primary,20,1,25,25,0.016081,0.021574,0.694941,0.288174,1.34,671.62,56.24,37.91,1592.186952,-1.943112
11,primary,21,1,17,17,0.004793,0.000054,0.474508,0.192205,2602.84,418.64,73.96,55.06,1682.672334,1338.385455
11,primary,22,1,45,45,0.017610,0.000099,0.094086,0.046449,2529.86,378.53,84.95,57.56,1727.624832,1322.390193
11,primary,23,1,16,13,0.007393,0.000130,0.562184,0.228583,2714.22,648.67,44.39,84.56,1466.596691,1303.992636
11,primary,24,1,28,28,0.009872,0.000038,0.129263,0.056645,2477.50,362.30,83.93,54.89,1753.409763,1305.464666
11,primary,25,1,15,15,0.024136,0.000002,0.153592,0.073505,2479.19,461.05,53.57,68.30,1635.627018,1269.123458
11,primary,26,1,58,58,0.005538,0.000000,0.169985,0.070763,894.00,1402.34,85.47,67.44,1144.339039,748.354178
11,primary,27,1,13,13,0.006294,0.000002,0.020321,0.011276,2605.49,591.47,117.94,124.67,1479.808751,1284.152513
11,primary,28,1,22,22,0.003478,0.000069,0.137268,0.056653,2653.41,451.56,94.53,58.57,1643.125800,1350.807063
11,primary,29,1,48,48,0.008166,0.000001,0.047230,0.022975,2682.06,516.67,62.92,54.06,1588.137587,1337.408159
11,primary,30,1,21,21,0.013187,0.000058,0.028465,0.017985,1083.15,866.39,110.38,61.09,1376.940766,720.181253
11,primary,31,1,24,24,0.007674,0.000048,0.220676,0.092113,456.07,833.73,104.58,52.55,1415.874497,421.532100
11,primary,32,1,34,34,0.006887,0.001426,0.006959,0.006370,2568.87,393.31,74.52,53.56,1713.294957,1333.164396
11,primary,33,1,35,35,0.005622,0.000016,0.157707,0.065895,455.77,878.09,64.19,52.36,1385.810076,433.651427
11,primary,34,1,42,42,0.007197,0.000020,0.017937,0.010775,357.62,827.69,64.44,46.78,1427.300578,354.608673
11,primary,35,1,41,41,0.007357,0.000011,0.318937,0.131254,2445.91,349.96,56.79,38.49,1792.294451,1294.057795
11,primary,36,0,34,34,0.020861,0.151677,0.015615,0.031844,2583.44,404.84,72.07,49.61,1704.190305,1336.251034
11,primary,37,1,44,44,0.004875,0.000343,0.141648,0.059131,1774.39,221.53,71.89,43.51,2075.775738,943.734257
11,primary,38,1,61,61,0.004468,0.000001,0.016064,0.008659,1179.54,1427.30,85.45,68.33,1139.343477,831.170986
11,primary,39,1,31,31,0.007993,0.000005,0.838421,0.339366,2610.85,561.87,81.44,67.66,1542.938532,1299.537479
11,primary,40,1,36,36,0.008245,0.000098,0.081419,0.036700,337.38,877.83,71.52,45.49,1392.748578,373.917082
11,primary,41,1,39,39,0.010870,0.004135,0.168865,0.073394,1162.35,786.89,51.90,41.05,1441.248394,718.059252
11,primary,42,1,51,35,0.022333,0.000038,0.717155,0.298032,514.87,890.09,53.30,41.81,1383.906700,459.859568
11,primary,43,0,1,1,0.113002,1.000000,0.121043,inf,3172.62,872.58,34.94,58.09,1350.213413,1389.023578
11,primary,44,0,1,1,0.071330,1.000000,0.121043,inf,1694.70,188.90,70.83,44.71,2160.170651,882.813840
11,primary,45,1,46,46,0.008357,0.001873,0.287633,0.119419,3074.19,798.09,67.92,40.31,1397.305206,1389.945851
11,primary,46,1,37,37,0.041233,0.004682,0.231276,0.113595,2106.63,285.32,42.32,104.04,1823.794209,1125.728479
11,primary,47,1,59,59,0.022429,0.000604,0.274266,0.120981,2247.58,1291.60,32.63,52.41,1192.457054,1097.405662
11,primary,48,1,43,43,0.004983,0.000130,0.034370,0.016252,2426.57,330.21,56.99,41.64,1815.485369,1290.275467
11,primary,49,1,50,50,0.009971,0.000960,0.102885,0.046235,957.53,917.25,87.96,46.01,1357.545648,672.965175
11,primary,50,1,30,30,0.005733,0.000002,0.006762,0.005572,2686.90,463.23,63.87,52.17,1637.173723,1356.088832
11,primary,51,1,71,71,0.004851,0.051384,0.454140,0.189220,1674.52,183.17,59.30,39.94,2190.679101,861.296123
11,primary,52,1,60,60,0.004974,0.000075,0.026023,0.012904,2995.72,694.06,50.66,39.12,1459.679526,1393.096766
11,primary,53,1,62,62,0.004413,0.000003,0.021798,0.010926,830.59,1510.09,94.25,68.73,1112.589812,747.131527
11,primary,54,1,69,69,0.000937,0.000000,0.501610,0.201112,2.33,1708.24,487.59,485.63,976.922918,678.011959
11,primary,55,1,52,52,0.017133,0.000016,0.009712,0.012453,2841.42,216.08,101.41,46.64,1922.518364,1539.974699
11,primary,56,1,40,40,0.016852,0.004817,0.132380,0.061860,2106.67,283.52,38.06,53.17,1901.048533,1132.184636
11,unconfirmed,0,0,75,75,0.091407,1.000000,0.000000,inf,2583.44,404.84,72.07,49.61,1704.190305,1336.251034
11,unconfirmed,1,1,75,75,0.007171,0.000664,0.000000,0.003652,3172.62,872.58,34.94,58.09,1350.213413,1389.023578
11,unconfirmed,2,0,75,75,0.054652,1.000000,0.000000,inf,1694.70,188.90,70.83,44.71,2160.170651,882.813840
12,primary,0,1,5,5,0.009610,0.002705,0.989822,0.401004,1440.28,773.55,357.36,140.38,1377.744889,904.313307
12,primary,1,1,11,11,0.006718,0.000012,0.524589,0.213195,1235.88,878.67,131.67,66.11,1364.349919,788.396487
12,primary,2,1,1,1,0.005861,0.000039,0.140655,0.059196,2829.84,803.25,158.27,83.89,1374.650036,1322.571141
12,primary,3,1,2,7,0.006703,0.000005,0.486443,0.197929,2849.59,675.93,79.49,83.67,1446.350787,1345.922430
12,primary,4,1,9,9,0.013482,0.004884,0.986434,0.401803,2065.48,778.82,122.13,85.54,1398.555986,1083.358678
12,primary,5,1,3,3,0.008785,0.000008,0.351945,0.145172,2773.55,658.58,70.06,91.89,1453.834223,1323.037238
12,primary,6,1,12,12,0.006225,0.000003,0.122425,0.052083,2536.89,614.65,92.55,66.20,1506.852077,1263.939588
12,primary,7,1,7,7,0.006114,0.000002,0.037387,0.018012,2936.52,698.61,78.95,82.22,1431.810727,1366.732219
12,primary,8,1,14,14,0.005886,0.000037,0.896458,0.361530,1066.24,925.13,90.39,60.30,1343.584421,722.136330
12,primary,9,1,4,4,0.025415,0.002786,0.300496,0.133184,2233.19,676.61,69.49,81.50,1462.060982,1141.038960
12,primary,10,1,27,27,0.004390,0.000250,0.434807,0.176143,1263.46,939.47,124.01,70.71,1328.149592,807.383498
12,primary,11,1,20,20,0.012229,0.000003,0.179576,0.077945,2463.41,547.70,95.59,63.03,1563.480472,1252.678692
12,primary,12,1,10,10,0.004114,0.000004,0.275605,0.112300,2482.84,586.86,104.48,62.35,1532.021257,1253.424986
12,primary,13,1,23,23,0.007514,0.000010,0.005904,0.006119,2676.32,258.59,303.64,136.72,1754.541967,1444.081931
12,primary,14,1,6,6,0.011619,0.003859,0.475690,0.196472,35.43,690.83,74.61,47.02,1559.217570,58.885280
12,primary,15,1,32,32,0.007185,0.000005,0.106635,0.046247,901.84,861.53,111.83,52.53,1388.232182,640.966430
12,primary,16,1,8,8,0.017381,0.005980,0.987317,0.404215,218.09,652.06,85.12,48.48,1588.528167,148.331848
12,primary,17,1,33,33,0.009996,0.000030,0.238964,0.100587,2116.35,556.99,44.95,70.16,1565.502388,1104.802451
12,primary,18,1,26,26,0.006435,0.000012,0.330558,0.135442,2110.70,439.58,50.64,110.80,1635.958099,1110.843607
12,primary,19,1,19,19,0.006011,0.000091,0.290123,0.119063,591.70,888.99,77.27,44.94,1381.061716,502.149093
12,primary,20,1,17,17,0.004282,0.000055,0.045975,0.020537,2602.87,418.73,74.37,55.06,1682.562961,1338.452699
12,primary,21,1,45,45,0.014360,0.002084,0.026313,0.017913,2529.86,378.49,84.63,57.54,1727.710724,1322.346083
12,primary,22,1,16,16,0.005995,0.000011,0.005882,0.005351,2714.19,648.64,44.50,84.56,1466.619119,1304.011516
12,primary,23,1,28,28,0.008105,0.000041,0.085953,0.038438,2477.44,362.33,83.87,54.79,1753.490285,1305.444594
12,primary,24,1,21,21,0.010765,0.000033,0.005020,0.007394,1083.08,866.12,110.72,61.38,1376.931664,720.225009
12,primary,25,1,13,16,0.005536,0.000009,0.603188,0.244044,2606.27,592.06,117.43,124.35,1479.614688,1284.270694
12,primary,26,1,15,15,0.020222,0.000002,0.125672,0.060380,2479.14,460.97,53.60,68.33,1635.668047,1269.117991
12,primary,27,1,62,62,0.054214,0.804498,0.098456,0.146939,893.96,1402.43,85.77,67.39,1144.328109,748.391116
12,primary,28,1,22,22,0.002785,0.000008,0.057519,0.024401,2653.44,451.61,94.47,58.56,1643.094134,1350.796136
12,primary,29,1,48,48,0.006707,0.000003,0.440670,0.179622,2682.05,516.72,62.76,54.00,1588.156600,1337.380019
12,primary,30,1,24,24,0.006219,0.000049,0.198574,0.082544,456.05,833.74,104.55,52.70,1415.761150,421.596249
12,primary,31,1,35,35,0.005032,0.000018,0.218370,0.089866,455.77,878.23,64.33,52.10,1385.886151,433.626521
12,primary,32,1,25,25,0.018095,0.006476,0.142018,0.066502,0.91,670.89,45.37,40.15,1590.846025,-4.399472
12,primary,33,1,34,34,0.005019,0.000050,0.105667,0.044781,2569.07,393.50,74.48,53.50,1713.140536,1333.193220
12,primary,34,1,42,42,0.006405,0.000017,0.244490,0.101000,357.71,827.77,64.26,46.65,1427.339941,354.574771
12,primary,35,1,41,41,0.005944,0.000102,0.231857,0.095725,2445.98,349.95,56.68,38.41,1792.399293,1294.090417
12,primary,36,1,61,61,0.003629,0.000000,0.073561,0.031239,1179.46,1427.24,85.50,68.38,1139.346913,831.155954
12,primary,37,1,44,44,0.003822,0.000042,0.253369,0.103263,1774.35,221.23,72.01,43.80,2075.803590,943.745051
12,primary,38,1,75,75,0.008940,0.001423,0.000000,0.004613,3170.75,871.03,36.59,60.67,1349.742042,1388.503420
12,primary,39,1,31,31,0.006621,0.000024,0.600386,0.243468,2610.74,561.87,81.59,67.40,1543.143611,1299.588510
12,primary,40,1,36,36,0.006674,0.000124,0.173627,0.072800,337.37,877.43,71.77,45.69,1392.876566,373.868644
12,primary,41,1,51,51,0.017836,0.000009,0.042606,0.025961,515.07,889.97,53.16,41.96,1383.891488,459.928338
12,primary,42,0,1,1,0.069498,1.000000,0.168481,inf,1692.99,188.55,72.77,45.19,2160.023481,882.294412
12,primary,43,1,39,39,0.008494,0.000819,0.216863,0.091074,1175.23,790.13,51.33,37.88,1440.876500,723.608815
12,primary,44,1,46,46,0.006718,0.000303,0.234908,0.097353,3074.11,798.09,68.07,40.34,1397.293349,1389.939223
12,primary,45,1,37,37,0.035758,0.000060,0.016607,0.024528,2106.74,285.49,42.07,103.98,1823.644180,1125.704979
12,primary,46,1,59,59,0.011764,0.001836,0.590022,0.242074,2251.05,1292.36,34.47,50.38,1192.880726,1098.554096
12,primary,47,0,1,1,0.080526,1.000000,0.168481,inf,1968.50,119.13,47.47,38.32,2288.976797,1072.205757
12,primary,48,1,50,50,0.008333,0.000022,0.028613,0.015614,957.96,916.97,87.61,46.40,1357.480019,673.099452
12,primary,49,1,43,43,0.004133,0.000028,0.065679,0.028341,2426.75,330.51,56.12,41.33,1815.514406,1290.154948
12,primary,50,1,71,71,0.002194,0.225833,0.669114,0.291326,1676.23,184.19,68.98,42.14,2181.473994,866.938197
12,primary,51,1,30,30,0.004711,0.000005,0.057128,0.025207,2686.98,463.23,63.79,52.15,1637.198360,1356.111670
12,primary,52,0,1,1,0.070757,1.000000,0.168481,inf,1447.65,773.26,66.03,40.21,1444.121877,839.930969
12,primary,53,1,60,60,0.003862,0.000030,0.091511,0.038538,2995.97,694.18,50.64,39.12,1459.598263,1393.134640
12,primary,54,1,52,52,0.014568,0.000003,0.001108,0.007728,2841.41,215.93,101.51,46.79,1922.496067,1539.985325
12,unconfirmed,0,0,77,77,0.047927,1.000000,0.000000,inf,1692.99,188.55,72.77,45.19,2160.023481,882.294412
12,unconfirmed,1,0,77,77,0.042057,1.000000,0.000000,inf,1968.50,119.13,47.47,38.32,2288.976797,1072.205757
12,unconfirmed,2,0,77,77,0.061975,1.000000,0.000000,inf,1447.65,773.26,66.03,40.21,1444.121877,839.930969
13,primary,0,1,5,5,0.007172,0.000267,0.192140,0.080469,1456.35,775.57,355.83,138.82,1377.257337,909.966374
13,primary,1,1,11,11,0.005392,0.000005,0.395905,0.161058,1235.92,878.72,131.51,66.19,1364.279553,788.400890
13,primary,2,1,9,9,0.013109,0.000297,0.125236,0.056679,2078.39,774.78,128.55,85.17,1400.854454,1089.093414
13,primary,3,1,1,1,0.004734,0.000002,0.032973,0.015557,2829.66,803.23,158.44,83.89,1374.661280,1322.550256
13,primary,4,1,2,3,0.005336,0.000000,0.398365,0.162014,2849.64,675.92,79.43,83.67,1446.348918,1345.927032
13,primary,5,1,3,3,0.007249,0.000000,0.002457,0.004607,2773.60,658.63,69.95,91.86,1453.820599,1323.028789
13,primary,6,1,12,12,0.005063,0.000000,0.028044,0.013749,2536.89,614.66,92.60,66.19,1506.852191,1263.949256
13,primary,7,1,7,7,0.005079,0.000001,0.444115,0.180186,2936.49,698.39,79.04,82.48,1431.783317,1366.724797
13,primary,8,1,14,14,0.004768,0.000009,0.166586,0.069019,1066.24,925.21,90.35,60.13,1343.636499,722.107777
13,primary,9,1,4,4,0.020614,0.002273,0.988139,0.405790,2235.81,668.37,65.76,83.43,1466.298219,1141.981580
13,primary,10,1,20,20,0.009861,0.000000,0.017703,0.012011,2463.34,547.68,95.68,63.04,1563.495525,1252.674079
13,primary,11,1,10,10,0.003351,0.000001,0.048654,0.021137,2482.89,586.90,104.39,62.32,1532.016321,1253.426785
13,primary,12,1,27,27,0.005631,0.000042,0.052836,0.023954,1263.31,940.08,124.69,70.64,1327.862451,807.528254
13,primary,13,1,8,8,0.016899,0.005665,0.933986,0.382610,208.58,651.06,97.48,49.18,1589.033539,145.830171
13,primary,14,1,23,23,0.006015,0.000023,0.928424,0.374379,2675.84,258.63,304.45,136.90,1754.290174,1443.950572
13,primary,15,1,32,32,0.006247,0.000081,0.166786,0.069846,901.78,861.46,111.88,52.32,1388.409475,640.868035
13,primary,16,1,33,33,0.008056,0.000010,0.219991,0.092025,2116.31,556.90,45.08,70.18,1565.557384,1104.819509
13,primary,17,1,6,6,0.017634,0.007016,0.889852,0.365459,20.30,691.12,75.92,48.88,1557.731807,51.314316
13,primary,18,1,19,19,0.006766,0.000153,0.242694,0.100476,591.77,889.01,77.58,45.41,1380.747197,502.452859
13,primary,19,1,26,26,0.005440,0.000004,0.194185,0.080394,2110.74,439.70,50.49,110.64,1635.986027,1110.832249
13,primary,20,1,17,17,0.003314,0.000019,0.295881,0.120011,2602.78,418.51,73.97,55.23,1682.637805,1338.352146
13,primary,21,1,45,45,0.011742,0.000379,0.000610,0.006153,2529.93,378.71,85.71,57.39,1727.583516,1322.580574
13,primary,22,1,28,28,0.006571,0.000039,0.616511,0.249894,2477.42,362.27,84.50,54.97,1753.329399,1305.536425
13,primary,23,1,16,3,0.004915,0.000024,0.395976,0.160850,2714.29,648.71,44.43,84.59,1466.550282,1304.007814
13,primary,24,1,58,58,0.004526,0.000001,0.799917,0.322230,894.03,1402.51,85.61,67.27,1144.343204,748.381319
13,primary,25,1,15,15,0.016407,0.000002,0.121849,0.056944,2479.09,460.95,53.63,68.39,1635.640393,1269.097733
13,primary,26,1,13,3,0.004201,0.000034,0.755157,0.304167,2605.40,591.44,118.26,124.64,1479.852505,1284.189088
13,primary,27,1,22,22,0.002164,0.000002,0.045324,0.019212,2653.66,451.66,93.90,58.42,1643.185828,1350.801418
13,primary,28,1,48,48,0.005192,0.000000,0.131998,0.055396,2681.98,516.74,62.79,53.99,1588.151417,1337.360340
13,primary,29,1,24,24,0.005044,0.000000,0.004744,0.004420,456.14,833.77,104.42,52.66,1415.766122,421.604016
13,primary,30,1,35,35,0.004121,0.000001,0.054261,0.023765,455.73,878.38,64.41,51.98,1385.871880,433.636446
13,primary,31,1,34,45,0.005060,0.001053,0.354468,0.144423,2567.42,392.47,75.23,53.99,1713.812795,1332.836500
13,primary,32,1,21,21,0.009307,0.000069,0.119298,0.052379,1084.81,864.72,107.95,62.26,1377.235166,720.250934
13,primary,33,1,42,42,0.004714,0.000009,0.000605,0.002600,357.38,827.79,64.67,46.66,1427.318231,354.528400
13,primary,34,1,59,59,0.009850,0.000111,0.162790,0.070052,2255.68,1296.14,35.71,48.13,1192.422130,1099.775440
13,primary,35,1,75,75,0.008820,0.000032,0.119321,0.052142,3167.89,870.28,39.27,61.67,1349.638669,1388.046416
13,primary,36,1,41,41,0.006902,0.000036,0.541985,0.220249,2446.02,350.02,56.96,38.32,1792.418587,1294.180613
13,primary,37,1,44,44,0.003478,0.000041,0.604418,0.243510,1774.51,221.38,71.64,43.52,2076.080749,943.721076
13,primary,38,1,61,61,0.002904,0.000000,0.002374,0.002401,1179.45,1427.18,85.52,68.42,1139.351529,831.154565
13,primary,39,0,45,45,0.043942,0.931309,0.008285,0.118416,2585.95,406.61,71.75,49.42,1702.334057,1336.704730
13,primary,40,1,31,31,0.005327,0.000020,0.388031,0.157878,2610.78,561.76,81.56,67.56,1543.108771,1299.585742
13,primary,41,1,30,22,0.005837,0.024595,0.413418,0.170745,2681.04,463.76,70.17,55.53,1633.690313,1353.826494
13,primary,42,1,36,36,0.005366,0.000003,0.078834,0.034217,337.16,877.20,72.35,45.91,1392.889177,373.902460
13,primary,43,1,39,39,0.008086,0.001850,0.238848,0.099767,1188.90,789.48,50.15,40.09,1439.458051,729.694479
13,primary,44,1,51,51,0.014807,0.000012,0.420078,0.175436,514.73,890.12,53.52,41.87,1383.850595,459.882082
13,primary,45,0,71,71,0.027127,0.930233,0.029761,0.118491,1694.11,188.97,71.71,44.84,2159.721257,882.745816
13,primary,46,1,46,75,0.004370,0.003068,0.976740,0.393188,3074.31,798.47,67.63,38.55,1398.044770,1390.298852
13,primary,47,0,1,1,0.079328,1.000000,0.113458,inf,1975.93,119.69,43.14,40.43,2280.605175,1075.766719
13,primary,48,1,63,63,0.010776,0.000114,0.633797,0.258918,2135.16,1280.41,32.87,50.63,1196.069654,1069.845649
13,primary,49,1,37,37,0.029562,0.000209,0.088696,0.050280,2106.83,286.06,41.99,103.48,1823.544694,1125.726062
13,primary,50,1,25,25,0.021351,0.016337,0.383090,0.165545,0.30,674.58,35.16,35.94,1591.780140,-9.095410
13,primary,51,1,43,43,0.003676,0.000100,0.193896,0.079406,2426.52,330.78,55.31,41.03,1815.612013,1289.867649
13,primary,52,1,50,50,0.007505,0.000055,0.038542,0.019175,958.54,917.14,86.86,46.19,1357.496280,673.173505
13,primary,53,1,71,71,0.004178,0.254072,0.017114,0.034342,1674.45,183.31,63.19,40.56,2188.448649,862.881972
13,primary,54,1,60,60,0.003413,0.000014,0.290639,0.117964,2995.92,694.24,50.46,39.02,1459.629827,1393.106424
13,primary,55,1,69,58,0.155162,0.115656,0.786455,0.403728,829.81,1510.23,95.12,68.88,1112.509768,747.076909
13,primary,56,1,56,56,0.015179,0.001054,0.923653,0.377156,1601.38,1172.86,32.43,51.00,1231.912569,923.008378
13,primary,57,1,52,52,0.012021,0.000002,0.030649,0.018270,2841.51,215.96,101.37,46.77,1922.484646,1539.997407
13,primary,58,0,1,1,0.068045,1.000000,0.113458,inf,2447.84,1181.59,35.38,90.61,1216.610830,1151.971564
13,primary,59,1,40,40,0.014277,0.000173,0.024974,0.017145,2106.85,284.46,37.54,52.27,1901.007926,1132.135816
13,unconfirmed,0,0,80,80,0.043442,1.000000,0.000000,inf,2585.95,406.61,71.75,49.42,1702.334057,1336.704730
13,unconfirmed,1,0,80,80,0.058376,1.000000,0.000000,inf,1694.11,188.97,71.71,44.84,2159.721257,882.745816
13,unconfirmed,2,1,80,80,0.006954,0.225457,0.000000,0.026023,1975.93,119.69,43.14,40.43,2280.605175,1075.766719
13,unconfirmed,3,0,80,80,0.054247,1.000000,0.000000,inf,2447.84,1181.59,35.38,90.61,1216.610830,1151.971564
14,primary,0,1,5,5,0.007279,0.000061,0.571386,0.232200,1473.91,775.69,355.09,140.98,1375.685842,916.403775
14,primary,1,1,11,11,0.005702,0.000023,0.274897,0.112812,1235.81,879.07,131.82,66.11,1364.120632,788.463430
14,primary,2,1,9,9,0.013937,0.005806,0.929364,0.379295,2087.41,770.91,123.95,80.71,1405.644637,1091.899964
14,primary,3,1,1,1,0.003800,0.000000,0.331222,0.134389,2829.93,803.26,158.14,83.92,1374.629522,1322.569157
14,primary,4,1,2,7,0.004167,0.000002,0.543398,0.219443,2849.49,675.90,79.54,83.58,1446.421915,1345.924762
