frame,stage,det_index,matched,selected_track_id,best_track_id,appearance_cost,position_cost,path_cost,final_cost,x1,y1,w,h
34,primary,27,1,13,13,0.000115,0.000004,0.337338,0.000070,2605.33,591.54,118.12,124.44
34,primary,28,1,22,22,0.000206,0.000009,0.005941,0.000127,2652.73,451.20,95.73,59.25
34,primary,29,1,42,42,0.002281,0.000349,0.231614,0.001508,365.47,829.71,68.42,43.37
34,primary,30,1,35,35,0.000454,0.000003,0.129757,0.000274,455.52,878.44,65.40,52.06
34,primary,31,1,36,36,0.000431,0.000039,0.277409,0.000274,335.67,878.28,75.02,46.49
34,primary,32,1,75,75,0.000936,0.000001,0.043774,0.000562,3156.55,867.25,50.97,67.09
34,primary,33,1,48,48,0.000186,0.000006,0.266106,0.000114,2682.15,516.51,62.57,54.03
34,primary,34,1,24,24,0.000593,0.000003,0.235415,0.000357,457.86,834.06,102.80,52.46
34,primary,35,1,34,34,0.000426,0.000331,0.432863,0.000388,2566.80,392.16,75.44,54.00
34,primary,36,1,41,41,0.000518,0.000011,0.047778,0.000315,2446.38,350.30,56.55,38.53
34,primary,37,1,61,61,0.000699,0.000000,0.252912,0.000420,1179.35,1426.95,85.56,68.69
34,primary,38,1,29,29,0.013132,0.003829,0.428184,0.009411,2588.41,408.42,71.82,49.83
34,primary,39,1,31,31,0.000127,0.000014,0.115882,0.000082,2610.67,561.72,81.92,68.09
34,primary,40,1,55,55,0.000236,0.000037,0.243284,0.000156,513.30,890.81,55.48,41.68
34,primary,41,1,44,44,0.000138,0.000388,0.099351,0.000238,1774.85,221.36,70.88,44.06
34,primary,42,1,39,39,0.009385,0.000346,0.015035,0.005770,1479.25,819.39,49.44,44.15
34,primary,43,1,59,59,0.007741,0.000157,0.010235,0.004708,2380.18,1330.88,35.88,43.81
34,primary,44,1,38,38,0.000577,0.001385,0.264780,0.000900,1694.24,188.78,73.79,45.14
34,primary,45,1,46,46,0.000291,0.000005,0.081315,0.000177,3073.88,798.50,68.18,39.70
34,primary,46,1,40,40,0.000499,0.000172,0.060554,0.000368,2106.82,286.71,37.04,51.53
34,primary,47,1,50,50,0.002095,0.000011,0.049594,0.001261,954.19,915.90,91.03,48.03
34,primary,48,1,37,37,0.005520,0.063109,0.147266,0.028556,2108.19,303.01,40.18,85.48
34,primary,49,1,43,43,0.000522,0.000173,0.484045,0.000383,2426.14,331.47,56.70,41.30
34,primary,50,1,62,62,0.003226,0.000015,0.069652,0.001942,830.07,1510.43,95.24,68.60
34,primary,51,1,47,47,0.065516,0.107224,0.091258,0.082199,2430.78,343.13,60.96,39.51
34,primary,52,1,63,63,0.008661,0.002224,0.960450,0.006087,2269.04,1314.38,35.46,48.21
34,primary,53,1,49,49,0.001810,0.054481,0.137261,0.022878,1675.07,183.86,63.04,41.36
34,primary,54,1,67,67,0.000747,0.000000,0.427089,0.000448,1.91,1707.69,487.76,486.19
34,primary,55,1,52,52,0.000266,0.000011,0.000735,0.000164,2841.37,215.62,100.79,47.10
34,primary,56,1,60,60,0.000312,0.000024,0.296056,0.000197,2995.68,693.92,50.78,39.43
34,primary,57,1,77,77,0.009508,0.000001,0.257618,0.005705,1130.48,1536.14,92.99,79.41
35,primary,0,1,5,5,0.004395,0.000234,0.977457,0.002731,1806.17,784.16,369.72,139.85
35,primary,1,1,11,11,0.002858,0.000248,0.464028,0.001814,1236.09,878.56,128.51,67.40
35,primary,2,1,1,1,0.000386,0.000004,0.472680,0.000233,2830.54,803.23,157.22,84.09
35,primary,3,1,2,2,0.000096,0.000001,0.261420,0.000058,2849.39,675.72,79.56,83.93
35,primary,4,1,3,3,0.000198,0.000001,0.096681,0.000120,2773.32,658.46,70.38,92.16
35,primary,5,1,8,8,0.006578,0.025140,0.967982,0.014003,31.60,664.28,70.20,40.82
35,primary,6,1,12,12,0.000114,0.000001,0.261714,0.000069,2536.78,615.19,92.39,65.69
35,primary,7,1,20,20,0.000413,0.000023,0.358938,0.000257,2464.24,547.31,94.76,62.41
35,primary,8,1,7,7,0.000190,0.000002,0.078852,0.000115,2936.13,699.74,79.33,81.15
35,primary,9,1,27,27,0.005325,0.000702,0.651530,0.003476,1289.69,942.59,102.14,68.98
35,primary,10,1,10,10,0.000199,0.000001,0.077533,0.000120,2482.89,586.85,104.36,62.47
35,primary,11,1,14,14,0.000850,0.000005,0.279453,0.000512,1067.74,925.29,89.14,60.47
35,primary,12,1,9,9,0.018024,0.000455,0.315616,0.010996,2245.84,607.67,54.62,74.18
35,primary,13,1,33,33,0.000178,0.000008,0.063603,0.000110,2115.49,557.52,45.99,69.27
35,primary,14,1,32,32,0.000455,0.000042,0.237812,0.000290,902.22,861.28,111.66,52.54
35,primary,15,1,4,4,0.003985,0.002884,0.920663,0.003545,2222.29,483.15,51.12,58.68
35,primary,16,1,23,23,0.000449,0.000041,0.241272,0.000286,2690.09,258.31,288.84,137.34
35,primary,17,1,21,21,0.000507,0.000001,0.454821,0.000305,1083.03,865.25,113.88,63.70
35,primary,18,1,73,73,0.009335,0.014965,0.440263,0.011587,2049.53,168.99,48.35,39.44
35,primary,19,1,45,45,0.000861,0.000032,0.609950,0.000529,2602.71,418.00,74.16,55.49
35,primary,20,1,19,19,0.002117,0.000056,0.003176,0.001293,591.57,888.81,76.84,44.39
35,primary,21,1,17,17,0.000241,0.000017,0.033031,0.000152,2530.00,378.81,85.95,57.31
35,primary,22,1,28,28,0.000695,0.000067,0.462497,0.000444,2477.35,362.85,84.73,54.43
35,primary,23,1,15,15,0.000234,0.000001,0.041922,0.000141,2479.29,461.48,53.52,67.75
35,primary,24,1,16,16,0.001771,0.000088,0.038902,0.001097,2714.20,648.15,44.64,84.79
35,primary,25,1,26,26,0.001372,0.000026,0.967237,0.000834,2110.29,440.11,50.56,111.27
35,primary,26,1,58,58,0.000226,0.000000,0.397059,0.000136,894.03,1402.46,84.90,67.07
35,primary,27,1,13,13,0.000339,0.000000,0.000148,0.000203,2605.26,591.52,118.24,124.49
35,primary,28,1,22,22,0.000159,0.000018,0.253045,0.000103,2652.74,451.16,95.70,59.22
35,primary,29,1,42,42,0.002753,0.000140,0.333985,0.001708,366.10,830.08,68.69,43.12
35,primary,30,1,35,35,0.000370,0.000000,0.287438,0.000222,455.52,878.87,65.22,51.67
35,primary,31,1,48,48,0.000151,0.000005,0.185518,0.000093,2682.06,516.47,62.68,54.02
35,primary,32,1,75,75,0.000750,0.000000,0.030745,0.000450,3156.53,867.26,51.00,67.17
35,primary,33,1,36,36,0.001999,0.000220,0.363632,0.001288,336.51,876.98,73.33,47.38
35,primary,34,1,24,24,0.000550,0.000021,0.755801,0.000339,457.99,834.17,102.57,52.28
35,primary,35,1,34,34,0.001035,0.000958,0.093150,0.001004,2565.39,391.32,75.82,54.25
35,primary,36,1,41,41,0.000558,0.000186,0.027571,0.000409,2446.33,350.33,56.68,38.39
35,primary,37,1,61,61,0.000590,0.000001,0.115121,0.000354,1179.22,1426.86,85.58,68.83
35,primary,38,1,31,31,0.000118,0.000019,0.086827,0.000078,2610.68,561.72,81.92,67.98
35,primary,39,1,55,55,0.000338,0.000111,0.285392,0.000247,514.34,890.95,54.22,41.58
35,primary,40,1,44,44,0.000195,0.000253,0.222658,0.000218,1774.71,221.31,70.85,44.01
35,primary,41,1,39,39,0.011361,0.006550,0.964842,0.009436,1491.46,822.36,54.75,41.62
35,primary,42,1,38,38,0.000543,0.000399,0.005553,0.000486,1692.88,188.52,75.41,45.41
35,primary,43,1,46,46,0.000738,0.000002,0.058952,0.000444,3074.04,798.36,68.00,39.83
35,primary,44,1,40,40,0.002445,0.002954,0.559261,0.002648,2107.08,287.13,36.84,52.09
35,primary,45,1,59,59,0.013155,0.004238,0.288578,0.009588,2391.20,1329.52,30.59,50.58
35,primary,46,1,50,50,0.001613,0.000007,0.177614,0.000970,953.25,916.07,91.69,47.83
35,primary,47,1,43,43,0.000909,0.000175,0.116282,0.000616,2425.76,331.60,57.10,41.18
35,primary,48,1,47,41,0.052493,0.407759,0.063663,0.194599,2430.72,342.80,61.07,39.51
35,primary,49,1,63,63,0.015615,0.000430,0.004537,0.009541,2278.05,1315.39,34.69,48.92
35,primary,50,1,37,37,0.001792,0.005995,0.050489,0.003474,2107.57,289.29,40.65,98.61
35,primary,51,1,49,49,0.001675,0.068421,0.354348,0.028374,1676.42,184.35,67.57,42.19
35,primary,52,1,62,62,0.005392,0.000004,0.192945,0.003237,830.36,1510.67,94.73,68.26
35,primary,53,1,60,60,0.000258,0.000062,0.269866,0.000180,2995.84,693.96,50.73,39.27
35,primary,54,1,52,52,0.000208,0.000281,0.818311,0.000237,2841.48,215.58,100.91,47.32
35,primary,55,1,67,67,0.000904,0.000000,0.080996,0.000542,1.99,1707.88,487.42,485.98
35,primary,56,1,30,30,0.000472,0.000001,0.246098,0.000284,2685.25,462.50,65.68,52.42
35,primary,57,1,53,53,0.003515,0.000217,0.313233,0.002196,2117.48,394.25,41.68,46.32
36,primary,0,1,5,5,0.004829,0.000132,0.999099,0.002951,1822.24,780.04,368.58,142.80
36,primary,1,1,11,11,0.002976,0.000003,0.027101,0.001787,1236.00,878.29,128.58,67.33
36,primary,2,1,1,1,0.000715,0.000002,0.497503,0.000430,2830.46,803.47,157.40,83.75
36,primary,3,1,2,2,0.000075,0.000002,0.179823,0.000046,2849.49,675.74,79.42,83.86
36,primary,4,1,3,3,0.000156,0.000003,0.094894,0.000095,2773.23,658.51,70.43,92.19
36,primary,5,1,12,12,0.000094,0.000000,0.128420,0.000056,2536.78,615.14,92.43,65.73
36,primary,6,1,20,20,0.000325,0.000008,0.129134,0.000198,2464.22,547.32,94.78,62.41
36,primary,7,1,7,7,0.000169,0.000001,0.140164,0.000102,2936.20,699.59,79.34,81.28
36,primary,8,1,8,8,0.004756,0.001260,0.971408,0.003357,20.98,664.39,71.47,41.54
36,primary,9,1,10,10,0.000159,0.000000,0.119170,0.000095,2482.89,586.82,104.25,62.52
36,primary,10,1,9,9,0.014369,0.003644,0.992184,0.010079,2245.13,598.03,53.49,72.37
36,primary,11,1,14,14,0.002152,0.000101,0.455240,0.001332,1068.36,926.30,87.31,59.06
36,primary,12,1,4,4,0.004545,0.000235,0.215262,0.002821,2222.37,474.60,48.14,57.64
36,primary,13,1,33,33,0.000143,0.000016,0.108158,0.000092,2115.39,557.45,46.13,69.49
36,primary,14,1,27,27,0.005182,0.000024,0.283196,0.003119,1295.07,942.42,98.95,69.03
36,primary,15,1,32,32,0.000401,0.000007,0.046231,0.000243,902.13,861.45,111.74,52.19
36,primary,16,1,23,23,0.001146,0.001114,0.221843,0.001133,2678.97,257.80,299.62,137.65
36,primary,17,1,19,19,0.001962,0.000527,0.620611,0.001388,591.46,889.04,76.52,44.31
36,primary,18,1,21,21,0.001406,0.000006,0.974055,0.000846,1083.10,865.37,113.63,63.74
36,primary,19,1,45,45,0.000432,0.000015,0.072163,0.000265,2602.61,418.04,74.45,55.51
36,primary,20,1,17,17,0.000580,0.000008,0.036941,0.000351,2530.07,378.84,86.31,57.28
36,primary,21,1,28,28,0.000956,0.000008,0.043996,0.000577,2477.34,363.06,84.79,54.17
36,primary,22,1,73,73,0.008436,0.004153,0.839616,0.006723,2054.78,170.71,44.72,39.42
36,primary,23,1,15,15,0.000192,0.000000,0.051571,0.000115,2479.24,461.66,53.54,67.57
36,primary,24,1,16,16,0.000108,0.000060,0.053982,0.000089,2714.20,648.12,44.57,85.15
36,primary,25,1,13,13,0.000070,0.000000,0.132167,0.000042,2605.25,591.44,118.29,124.55
36,primary,26,1,58,58,0.000250,0.000000,0.127141,0.000150,893.97,1402.42,84.99,67.09
36,primary,27,1,22,22,0.000129,0.000001,0.001575,0.000078,2652.73,451.18,95.69,59.21
36,primary,28,1,42,42,0.002091,0.000520,0.813113,0.001463,367.05,830.78,68.44,43.04
36,primary,29,1,26,26,0.001190,0.000001,0.049039,0.000714,2110.19,440.18,50.71,111.20
36,primary,30,1,48,48,0.000114,0.000000,0.013129,0.000069,2682.07,516.49,62.66,53.99
36,primary,31,1,35,35,0.000311,0.000001,0.113092,0.000187,455.47,878.73,65.29,51.80
36,primary,32,1,36,36,0.000449,0.000491,0.373214,0.000466,335.49,878.17,74.67,46.71
36,primary,33,1,24,24,0.000954,0.000018,0.190787,0.000579,458.07,834.22,102.49,52.34
36,primary,34,1,75,75,0.000610,0.000001,0.835990,0.000367,3156.75,867.26,50.79,67.24
36,primary,35,1,34,34,0.001875,0.000046,0.136039,0.001143,2564.46,390.83,76.19,54.46
36,primary,36,1,41,41,0.000449,0.000035,0.094621,0.000283,2446.19,350.29,56.83,38.51
36,primary,37,1,61,61,0.000576,0.000000,0.122369,0.000346,1179.20,1426.96,85.62,68.78
36,primary,38,1,59,59,0.006308,0.000469,0.595907,0.003972,2396.05,1331.41,34.52,49.40
36,primary,39,1,31,31,0.000097,0.000003,0.100296,0.000060,2610.72,561.84,81.64,67.80
36,primary,40,1,55,55,0.000273,0.000041,0.098216,0.000180,514.23,890.83,54.26,41.65
36,primary,41,1,44,44,0.000163,0.000146,0.064748,0.000156,1774.63,221.18,71.06,44.01
36,primary,42,1,39,39,0.010504,0.017452,0.988003,0.013283,1504.06,819.87,47.01,44.79
36,primary,43,1,38,38,0.000202,0.000791,0.121503,0.000438,1693.67,188.59,75.23,45.36
36,primary,44,1,63,63,0.007488,0.000509,0.504563,0.004696,2283.12,1318.68,37.01,47.40
36,primary,45,1,46,46,0.000463,0.000001,0.013244,0.000279,3074.04,798.48,68.03,39.74
36,primary,46,1,80,80,0.007689,0.002543,0.203852,0.005631,2109.31,333.68,39.27,59.73
36,primary,47,1,40,40,0.000402,0.002159,0.668834,0.001104,2107.08,287.13,36.82,51.70
36,primary,48,1,50,50,0.001583,0.000087,0.805954,0.000984,953.27,915.98,91.64,47.91
36,primary,49,1,43,43,0.000722,0.000354,0.391977,0.000575,2425.82,331.46,57.05,41.18
36,primary,50,1,49,49,0.001892,0.084198,0.150486,0.034815,1675.36,183.95,62.56,41.32
36,primary,51,1,67,67,0.001124,0.000000,0.128195,0.000675,1.83,1707.70,487.27,486.02
36,primary,52,1,60,60,0.000330,0.000030,0.029468,0.000210,2995.81,693.82,50.39,39.32
36,primary,53,1,52,52,0.000180,0.000005,0.005699,0.000110,2841.42,215.57,100.97,47.31
36,primary,54,1,53,53,0.003967,0.000987,0.021613,0.002775,2118.15,392.85,41.41,47.26
36,primary,55,1,37,37,0.003000,0.041283,0.016543,0.018313,2106.41,288.59,41.35,94.25
36,primary,56,1,62,62,0.004445,0.000104,0.018148,0.002709,832.69,1510.46,92.32,68.72
36,primary,57,1,30,30,0.000390,0.000001,0.110947,0.000235,2685.30,462.50,65.64,52.42
36,primary,58,1,77,77,0.008529,0.000001,0.444247,0.005118,1130.66,1536.19,92.74,79.27
37,primary,0,1,5,5,0.008114,0.000059,0.746269,0.004892,1832.50,779.12,376.89,142.50
37,primary,1,1,11,11,0.002824,0.000443,0.070163,0.001871,1236.47,878.49,128.58,67.81
37,primary,2,1,1,1,0.000459,0.000000,0.000073,0.000276,2830.45,803.43,157.40,83.80
37,primary,3,1,2,2,0.000063,0.000001,0.153174,0.000038,2849.43,675.71,79.49,83.97
37,primary,4,1,3,3,0.000141,0.000000,0.143750,0.000085,2773.33,658.53,70.33,92.19
37,primary,5,1,12,12,0.000078,0.000000,0.170206,0.000047,2536.78,615.16,92.46,65.70
37,primary,6,1,20,20,0.000262,0.000001,0.063967,0.000158,2464.25,547.22,94.73,62.47
37,primary,7,1,7,7,0.000133,0.000000,0.010172,0.000080,2936.33,699.69,79.13,81.19
37,primary,8,1,10,10,0.000130,0.000001,0.545139,0.000078,2482.93,586.91,104.18,62.50
37,primary,9,1,8,8,0.007493,0.003351,0.848885,0.005836,9.15,665.00,75.03,42.37
37,primary,10,1,14,14,0.003300,0.000009,0.062590,0.001984,1069.00,926.29,86.19,58.97
37,primary,11,1,9,9,0.009980,0.000248,0.019525,0.006087,2246.58,589.94,51.82,71.65
37,primary,12,1,33,33,0.000116,0.000003,0.161500,0.000071,2115.49,557.36,45.95,69.55
37,primary,13,1,27,27,0.006163,0.000433,0.958979,0.003871,1300.01,942.79,95.42,70.00
37,primary,14,1,32,32,0.000342,0.000018,0.030192,0.000213,902.12,861.37,111.78,52.27
37,primary,15,1,19,19,0.002111,0.000067,0.156804,0.001293,591.35,889.06,76.36,44.21
37,primary,16,1,4,4,0.006762,0.005273,0.762309,0.006166,2222.06,467.09,46.98,57.98
37,primary,17,1,23,23,0.000274,0.001770,0.310695,0.000872,2688.45,258.48,290.42,137.15
37,primary,18,1,45,45,0.000155,0.000007,0.208321,0.000096,2602.62,418.02,74.18,55.49
37,primary,19,1,17,17,0.000497,0.000009,0.120897,0.000302,2530.09,378.84,86.25,57.22
37,primary,20,1,28,28,0.000861,0.000067,0.127568,0.000543,2477.29,363.12,84.77,54.26
37,primary,21,1,15,15,0.000166,0.000002,0.104869,0.000100,2479.18,461.78,53.60,67.49
37,primary,22,1,13,13,0.000278,0.000000,0.024837,0.000167,2605.25,591.42,118.31,124.61
37,primary,23,1,16,16,0.000086,0.000000,0.005156,0.000052,2714.22,648.20,44.57,85.04
37,primary,24,1,21,21,0.001447,0.000133,0.959402,0.000921,1083.45,865.35,113.99,64.33
37,primary,25,1,58,58,0.000230,0.000002,0.787132,0.000139,893.98,1402.38,84.99,67.23
37,primary,26,1,22,22,0.000108,0.000003,0.324808,0.000066,2652.76,451.20,95.65,59.15
37,primary,27,1,26,26,0.000924,0.000004,0.153303,0.000556,2110.25,440.16,50.89,111.26
37,primary,28,1,42,42,0.002563,0.000281,0.774450,0.001650,367.31,831.01,69.35,42.79
37,primary,29,1,48,48,0.000096,0.000001,0.006986,0.000058,2682.07,516.51,62.63,53.94
37,primary,30,1,36,36,0.000679,0.000001,0.002684,0.000408,335.51,878.10,74.42,46.87
37,primary,31,1,35,35,0.000953,0.000023,0.435572,0.000581,455.50,879.09,64.96,51.32
37,primary,32,1,59,59,0.004301,0.001012,0.816247,0.002985,2397.90,1335.53,40.58,48.99
37,primary,33,1,75,75,0.000515,0.000008,0.641058,0.000312,3156.62,867.25,50.92,67.49
37,primary,34,1,61,61,0.000415,0.000000,0.067512,0.000249,1179.14,1426.89,85.58,68.89
37,primary,35,1,73,73,0.007352,0.005175,0.406933,0.006481,2056.48,170.90,44.37,40.34
37,primary,36,1,34,34,0.001521,0.000170,0.123212,0.000981,2564.55,390.88,76.04,54.41
37,primary,37,1,24,24,0.000765,0.000007,0.717802,0.000462,458.04,834.25,102.27,52.39
37,primary,38,1,41,41,0.000330,0.000009,0.028466,0.000202,2446.16,350.19,56.74,38.58
37,primary,39,1,31,31,0.000091,0.000001,0.005475,0.000055,2610.70,561.83,81.69,67.82
37,primary,40,1,55,55,0.000223,0.000011,0.053049,0.000138,514.82,890.87,53.55,41.59
37,primary,41,1,44,44,0.000136,0.000125,0.070007,0.000131,1774.68,221.09,71.02,44.17
37,primary,42,1,63,63,0.009233,0.000597,0.267494,0.005779,2287.28,1320.02,38.63,45.93
37,primary,43,1,38,38,0.000226,0.000245,0.048731,0.000233,1693.44,188.24,75.40,45.67
37,primary,44,1,46,46,0.000498,0.000001,0.066825,0.000299,3074.16,798.42,67.96,39.81
37,primary,45,1,50,50,0.000948,0.000041,0.597413,0.000585,953.33,916.02,91.61,47.83
37,primary,46,1,40,40,0.000343,0.000062,0.070121,0.000230,2107.11,286.75,36.86,52.11
37,primary,47,1,43,43,0.000752,0.000016,0.317759,0.000457,2426.00,331.48,57.04,41.14
37,primary,48,1,37,37,0.002833,0.032383,0.044096,0.014653,2107.24,287.96,40.92,100.29
37,primary,49,1,49,49,0.001618,0.029432,0.058930,0.012744,1675.58,183.68,67.52,42.07
37,primary,50,1,67,67,0.000959,0.000001,0.291449,0.000576,0.87,1707.53,487.87,485.20
37,primary,51,1,62,62,0.004275,0.000029,0.215285,0.002576,833.00,1510.67,91.44,68.34
37,primary,52,1,52,52,0.000153,0.000006,0.002093,0.000094,2841.42,215.53,100.92,47.34
37,primary,53,1,60,60,0.000255,0.000005,0.000385,0.000155,2995.89,693.81,50.30,39.36
37,primary,54,1,77,77,0.008577,0.000005,0.533678,0.005148,1131.12,1536.76,92.47,78.54
37,primary,55,1,30,30,0.000316,0.000008,0.189262,0.000193,2685.65,462.56,65.28,52.37
37,primary,56,1,53,53,0.002486,0.000319,0.207179,0.001619,2117.94,393.42,41.62,46.91
38,primary,0,1,5,5,0.006820,0.000232,0.982939,0.004185,1846.13,770.41,372.81,150.54
38,primary,1,1,11,11,0.004900,0.002470,0.115940,0.003928,1238.46,878.96,129.05,69.47
38,primary,2,1,1,1,0.000540,0.000007,0.019256,0.000327,2830.15,803.05,157.29,84.23
38,primary,3,1,2,2,0.000057,0.000000,0.187701,0.000035,2849.51,675.75,79.42,83.97
38,primary,4,1,3,3,0.000172,0.000001,0.084160,0.000103,2773.22,658.47,70.33,92.21
38,primary,5,1,12,12,0.000069,0.000000,0.006575,0.000042,2536.74,615.10,92.54,65.76
38,primary,6,1,7,7,0.000153,0.000002,0.056597,0.000093,2936.48,699.68,78.88,81.12
38,primary,7,1,20,20,0.000227,0.000001,0.130692,0.000136,2464.27,547.30,94.72,62.41
38,primary,8,1,10,10,0.000559,0.000006,0.679080,0.000338,2482.93,587.04,104.07,62.32
38,primary,9,1,8,8,0.007675,0.016438,0.914462,0.011180,3.49,667.27,72.28,41.53
38,primary,10,1,14,14,0.007749,0.007765,0.540019,0.007756,1070.47,925.53,97.11,59.43
38,primary,11,1,33,33,0.000101,0.000019,0.113174,0.000068,2115.57,557.27,45.80,69.51
38,primary,12,1,4,4,0.005054,0.000602,0.776097,0.003273,2220.08,459.48,45.40,56.97
38,primary,13,1,19,19,0.002348,0.000011,0.076792,0.001413,591.32,889.19,75.77,43.86
38,primary,14,1,32,32,0.000384,0.000004,0.490732,0.000232,901.92,861.33,111.94,52.20
38,primary,15,1,23,23,0.000193,0.000124,0.073092,0.000165,2685.10,258.47,294.01,137.41
38,primary,16,1,9,9,0.009205,0.000135,0.280687,0.005577,2245.47,580.97,55.11,70.77
38,primary,17,1,45,45,0.000140,0.000004,0.092552,0.000086,2602.64,418.12,73.84,55.40
38,primary,18,1,27,27,0.012808,0.018142,0.952692,0.014942,1309.12,943.53,81.72,61.17
38,primary,19,1,17,17,0.000907,0.000019,0.293768,0.000551,2530.12,378.72,85.88,57.25
38,primary,20,1,28,28,0.000786,0.000285,0.105085,0.000585,2477.31,363.47,84.16,53.56
38,primary,21,1,15,15,0.000535,0.000001,0.149900,0.000322,2479.17,462.06,53.73,67.23
38,primary,22,1,16,16,0.000071,0.000000,0.012876,0.000042,2714.10,648.15,44.71,85.06
38,primary,23,1,13,13,0.000083,0.000000,0.246839,0.000050,2605.27,591.40,118.28,124.59
38,primary,24,1,58,58,0.000186,0.000000,0.168946,0.000112,893.96,1402.41,84.90,67.20
38,primary,25,1,21,21,0.002614,0.002091,0.973710,0.002405,1083.37,865.00,117.17,66.88
38,primary,26,1,22,22,0.000098,0.000004,0.190612,0.000060,2653.02,451.26,95.31,59.03
38,primary,27,1,26,26,0.000731,0.000004,0.037017,0.000440,2110.34,440.23,51.02,111.27
38,primary,28,1,73,73,0.004211,0.002575,0.864017,0.003557,2056.14,172.15,46.68,40.71
38,primary,29,1,42,42,0.002730,0.000159,0.391544,0.001701,368.55,831.31,68.78,42.36
38,primary,30,1,48,48,0.000465,0.000002,0.197615,0.000280,2681.93,516.55,62.85,53.92
38,primary,31,1,36,36,0.000620,0.000156,0.066220,0.000435,335.55,877.86,74.69,46.79
38,primary,32,1,35,35,0.000207,0.000007,0.764523,0.000127,455.51,878.99,64.88,51.28
38,primary,33,1,61,61,0.000220,0.000000,0.217379,0.000132,1179.20,1427.03,85.42,68.74
38,primary,34,1,75,75,0.000483,0.000016,0.717139,0.000296,3156.44,867.39,51.11,67.21
38,primary,35,1,34,34,0.000674,0.000487,0.495976,0.000599,2565.55,391.43,75.50,54.07
38,primary,36,1,24,24,0.000618,0.000040,0.442806,0.000387,458.03,834.02,102.13,52.51
38,primary,37,1,41,41,0.000276,0.000251,0.093603,0.000266,2446.25,350.25,56.68,38.29
38,primary,38,1,31,31,0.000720,0.000000,0.039716,0.000432,2610.88,562.12,81.35,67.54
38,primary,39,1,55,55,0.000175,0.000018,0.082532,0.000112,514.90,890.85,53.38,41.56
38,primary,40,1,44,44,0.000149,0.000075,0.043195,0.000119,1774.84,221.14,71.07,44.01
38,primary,41,1,38,38,0.000401,0.000025,0.077463,0.000250,1694.52,188.91,73.36,44.96
38,primary,42,1,59,59,0.007548,0.002114,0.418168,0.005374,2403.99,1338.50,39.58,45.04
38,primary,43,1,46,46,0.000495,0.000003,0.023777,0.000298,3074.23,798.25,68.00,39.95
38,primary,44,1,18,67,0.077120,0.222555,0.919133,0.135294,461.79,1727.04,65.34,57.98
38,primary,45,1,50,50,0.000822,0.000064,0.840026,0.000519,953.53,916.09,91.33,47.38
38,primary,46,1,40,40,0.000338,0.000227,0.420429,0.000293,2107.05,286.97,36.82,51.73
38,primary,47,1,43,43,0.000760,0.000130,0.058723,0.000508,2426.12,331.77,57.05,41.00
38,primary,48,1,37,37,0.003963,0.000926,0.170002,0.002748,2107.90,294.55,40.40,93.62
38,primary,49,1,63,63,0.010014,0.000052,0.190664,0.006030,2293.30,1322.41,37.96,43.94
38,primary,50,1,49,49,0.001133,0.011626,0.015951,0.005330,1675.65,184.05,64.27,41.20
38,primary,51,1,67,67,0.000960,0.000003,0.651546,0.000578,1.61,1707.68,487.51,486.11
38,primary,52,1,62,62,0.003556,0.000002,0.001121,0.002135,833.18,1510.60,91.22,68.51
38,primary,53,1,52,52,0.000194,0.000011,0.101180,0.000121,2841.28,215.44,101.24,47.50
38,primary,54,1,30,30,0.000511,0.000103,0.222378,0.000348,2686.63,462.92,64.27,52.27
38,primary,55,1,53,53,0.002173,0.001871,0.101118,0.002052,2118.20,394.43,41.41,46.75
38,primary,56,1,77,77,0.007865,0.000000,0.283726,0.004719,1131.53,1537.11,91.71,78.05
38,primary,57,1,60,60,0.000206,0.000020,0.046200,0.000132,2995.76,693.97,51.01,39.30
39,primary,0,1,5,5,0.008979,0.000139,0.860199,0.005443,1857.48,767.37,372.46,152.12
39,primary,1,1,11,11,0.003426,0.000120,0.211928,0.002104,1240.19,879.31,128.75,70.45
39,primary,2,1,1,1,0.000373,0.000031,0.231836,0.000236,2830.99,803.08,156.82,84.09
39,primary,3,1,2,2,0.000073,0.000003,0.317191,0.000045,2849.51,675.73,79.43,83.91
39,primary,4,1,3,3,0.000133,0.000000,0.049492,0.000080,2773.26,658.44,70.25,92.21
39,primary,5,1,12,12,0.000080,0.000001,0.060745,0.000049,2536.74,615.07,92.64,65.74
39,primary,6,1,20,20,0.000208,0.000000,0.063673,0.000125,2464.21,547.38,94.75,62.33
39,primary,7,1,7,7,0.000106,0.000000,0.018104,0.000064,2936.47,699.84,78.95,80.93
39,primary,8,1,10,10,0.000170,0.000002,0.205758,0.000103,2482.98,587.00,104.08,62.40
39,primary,9,1,33,33,0.000078,0.000004,0.099328,0.000049,2115.51,557.38,45.84,69.46
39,primary,10,1,14,14,0.022296,0.018537,0.771415,0.020793,1073.83,925.22,115.97,60.33
39,primary,11,1,4,4,0.006704,0.000437,0.235928,0.004197,2219.42,452.92,45.87,55.11
39,primary,12,1,9,9,0.009407,0.001035,0.886701,0.006058,2245.11,574.31,51.57,67.04
39,primary,13,1,27,27,0.009390,0.049777,0.303681,0.025545,1311.96,941.59,98.99,71.97
39,primary,14,1,8,8,0.010260,0.010089,0.971729,0.010192,1.56,668.03,66.00,39.78
39,primary,15,1,19,19,0.002839,0.000052,0.904731,0.001724,591.24,889.27,76.24,43.51
