frame,stage,det_index,matched,selected_track_id,best_track_id,appearance_cost,position_cost,path_cost,final_cost,x1,y1,w,h
21,primary,45,1,43,43,0.000743,0.000671,0.120364,0.048584,2426.36,330.99,56.37,40.72
21,primary,46,1,53,53,0.021452,0.000001,0.093090,0.047962,2107.07,287.80,41.00,100.21
21,primary,47,1,40,40,0.003204,0.007137,0.538954,0.217897,2106.82,286.30,36.78,51.64
21,primary,48,1,71,71,0.001916,0.028785,0.025208,0.013920,1676.13,184.10,67.86,42.19
21,primary,49,1,63,63,0.009442,0.002601,0.935622,0.379230,2187.45,1293.38,33.39,50.28
21,primary,50,1,60,60,0.000880,0.000167,0.319291,0.128173,2995.63,693.96,50.30,39.02
21,primary,51,1,30,30,0.001913,0.000035,0.054039,0.022575,2686.68,462.97,64.19,52.17
21,primary,52,1,52,52,0.002341,0.000025,0.031272,0.013682,2841.50,215.71,100.99,47.11
21,primary,53,1,93,93,0.004204,0.000777,0.932352,0.375120,2117.15,394.70,41.47,47.37
21,primary,54,1,69,69,0.027467,0.000019,0.260367,0.117882,829.48,1510.66,96.09,67.20
21,primary,55,1,50,50,0.002415,0.000948,0.426036,0.171717,959.66,916.66,86.12,47.62
21,unconfirmed,0,1,98,98,0.000325,0.000634,0.000000,0.000226,1693.82,188.70,72.34,45.04
22,primary,0,1,5,95,0.005266,0.003840,0.922249,0.371917,1596.48,794.81,371.14,133.25
22,primary,1,1,11,11,0.002937,0.000002,0.009124,0.005119,1235.89,878.70,131.27,66.35
22,primary,2,1,1,1,0.000846,0.000001,0.211135,0.084877,2829.96,803.18,157.92,84.08
22,primary,3,1,2,2,0.000797,0.000000,0.006380,0.002950,2849.40,675.84,79.47,83.69
22,primary,4,1,3,3,0.001624,0.000010,0.064216,0.026499,2773.17,658.60,70.51,92.12
22,primary,5,1,12,12,0.000862,0.000001,0.233216,0.093718,2536.88,615.22,92.52,65.60
22,primary,6,1,9,95,0.014558,0.002218,0.998650,0.406961,2182.29,713.66,94.62,83.55
22,primary,7,1,14,14,0.001239,0.000013,0.059361,0.024365,1066.34,925.00,90.97,60.83
22,primary,8,1,20,20,0.001603,0.000005,0.000015,0.000808,2463.31,547.83,95.91,63.04
22,primary,9,1,7,2,0.000905,0.000043,0.419706,0.168339,2936.48,699.23,79.09,81.67
22,primary,10,1,32,32,0.001776,0.000003,0.225300,0.091008,902.28,861.18,111.83,52.53
22,primary,11,1,8,8,0.011487,0.002306,0.626530,0.256586,140.38,661.05,67.70,40.19
22,primary,12,1,27,27,0.000938,0.000151,0.019834,0.008418,1263.87,939.54,122.52,72.45
22,primary,13,1,4,4,0.010463,0.001103,0.849952,0.345323,2241.67,592.90,54.76,70.46
22,primary,14,1,10,10,0.000452,0.000001,0.143573,0.057655,2482.96,587.07,104.37,62.15
22,primary,15,1,33,33,0.001494,0.000014,0.469111,0.188393,2115.39,557.49,45.82,69.54
22,primary,16,1,23,23,0.001453,0.000017,0.037563,0.015754,2686.00,259.48,295.02,136.20
22,primary,17,1,21,21,0.001614,0.000127,0.084423,0.034589,1082.80,865.24,112.89,62.71
22,primary,18,1,26,26,0.001354,0.000007,0.525937,0.211052,2110.52,440.04,51.11,110.76
22,primary,19,1,17,17,0.000557,0.000027,0.037025,0.015091,2602.80,418.43,73.66,55.06
22,primary,20,1,15,15,0.002389,0.000000,0.393158,0.158458,2479.19,461.20,53.58,68.05
22,primary,21,1,45,45,0.001849,0.000000,0.027685,0.011998,2529.93,378.73,85.15,57.46
22,primary,22,1,19,19,0.004262,0.000021,0.110050,0.046153,591.98,888.75,82.01,47.82
22,primary,23,1,28,28,0.000990,0.000049,0.566275,0.227010,2477.46,362.76,83.83,54.46
22,primary,24,1,16,3,0.000871,0.000088,0.573192,0.229721,2714.27,648.55,44.61,84.68
22,primary,25,1,22,22,0.000422,0.000051,0.074718,0.030103,2653.21,451.42,95.08,58.90
22,primary,26,1,13,13,0.000766,0.000030,0.304915,0.122352,2605.40,591.40,117.99,124.57
22,primary,27,1,75,75,0.009958,0.000036,0.451331,0.185515,3156.35,867.46,51.17,66.59
22,primary,28,1,58,58,0.000830,0.000000,0.022675,0.009485,893.95,1402.43,85.72,67.23
22,primary,29,1,42,42,0.001032,0.000275,0.039472,0.016333,356.50,827.20,68.10,46.97
22,primary,30,1,48,48,0.001000,0.000000,0.024468,0.010287,2681.99,516.73,62.98,53.93
22,primary,31,1,24,24,0.000845,0.000003,0.489189,0.196098,456.68,833.77,104.23,52.48
22,primary,32,1,39,39,0.010479,0.015548,0.624094,0.256432,1304.43,799.30,53.13,43.10
22,primary,33,1,35,35,0.000849,0.000012,0.080133,0.032479,455.74,877.85,64.96,52.43
22,primary,34,1,34,45,0.001666,0.000022,0.809550,0.324655,2567.97,392.86,74.36,53.73
22,primary,35,1,41,41,0.001377,0.000142,0.308843,0.124240,2446.05,349.94,56.48,38.26
22,primary,36,1,61,61,0.000489,0.000000,0.760634,0.304498,1179.13,1427.06,85.60,68.57
22,primary,37,1,36,36,0.003399,0.001092,0.404975,0.163799,335.81,879.29,73.87,45.14
22,primary,38,1,80,80,0.011218,0.018270,0.987388,0.402391,2010.00,144.53,49.43,37.94
22,primary,39,0,17,17,0.026138,0.238139,0.038785,0.052397,2590.28,410.32,72.25,50.73
22,primary,40,1,59,59,0.005884,0.000281,0.309510,0.126774,2310.93,1308.36,35.91,49.08
22,primary,41,1,44,44,0.000655,0.000009,0.015612,0.006573,1774.81,221.42,71.12,44.19
22,primary,42,1,51,35,0.002605,0.000165,0.773269,0.310627,514.02,890.15,54.31,42.19
22,primary,43,1,31,31,0.001216,0.000025,0.121670,0.049279,2611.00,562.16,80.71,67.75
22,primary,44,1,63,95,0.009423,0.001216,0.912036,0.369648,2191.82,1294.38,34.83,53.31
22,primary,45,1,98,98,0.000847,0.000932,0.000000,0.000517,1693.57,188.79,70.72,44.68
22,primary,46,1,46,46,0.001126,0.000005,0.123454,0.049945,3074.15,798.24,68.03,39.97
22,primary,47,1,43,43,0.001319,0.000030,0.134898,0.054622,2426.23,331.08,56.03,40.59
22,primary,48,1,53,53,0.018490,0.000193,0.097522,0.048273,2107.28,287.97,40.66,99.59
22,primary,49,1,40,40,0.001887,0.000916,0.009849,0.004975,2106.86,286.35,36.83,52.05
22,primary,50,1,71,71,0.001333,0.001022,0.007939,0.003944,1676.70,184.52,67.62,42.09
22,primary,51,1,50,50,0.002410,0.000159,0.244431,0.098993,962.06,916.52,83.81,47.57
22,primary,52,1,60,60,0.000638,0.000003,0.009828,0.004251,2995.65,693.95,50.18,38.97
22,primary,53,1,52,52,0.001889,0.000005,0.091280,0.037457,2841.40,215.73,101.25,47.12
22,primary,54,1,30,22,0.001586,0.000020,0.283392,0.114152,2686.13,462.81,64.73,52.24
22,primary,55,1,93,93,0.003655,0.000735,0.869720,0.349789,2117.16,395.32,41.41,47.00
22,primary,56,1,69,58,0.022450,0.000010,0.518358,0.218569,829.67,1510.64,95.85,67.26
22,primary,57,1,95,95,0.135493,0.321594,0.679058,0.371529,2448.27,1180.55,35.41,90.25
22,primary,58,1,91,91,0.089277,0.011229,0.118276,0.093072,1130.44,1535.10,92.37,80.22
23,primary,0,1,5,5,0.005836,0.000759,0.496506,0.201596,1614.52,797.45,375.23,134.04
23,primary,1,1,11,11,0.002492,0.000006,0.017527,0.008257,1235.92,878.57,131.22,66.56
23,primary,2,1,1,1,0.000904,0.000000,0.230653,0.092713,2830.03,803.19,157.81,84.08
23,primary,3,1,2,2,0.000656,0.000001,0.079499,0.032128,2849.46,675.83,79.48,83.76
23,primary,4,1,3,16,0.001205,0.000007,0.368710,0.148087,2773.21,658.42,70.50,92.21
23,primary,5,1,9,9,0.015788,0.000524,0.835866,0.342293,2190.21,706.88,90.61,82.12
23,primary,6,1,12,13,0.000737,0.000002,0.228818,0.091896,2536.79,615.18,92.59,65.58
23,primary,7,1,27,27,0.002267,0.000030,0.012115,0.005983,1264.45,940.73,121.16,70.87
23,primary,8,1,14,14,0.000875,0.000001,0.154501,0.062238,1066.37,925.08,90.97,60.73
23,primary,9,1,20,20,0.001494,0.001048,0.023656,0.010314,2464.27,547.29,94.71,62.50
23,primary,10,1,7,7,0.000919,0.000002,0.062328,0.025391,2936.47,699.30,79.32,81.59
23,primary,11,1,32,32,0.001456,0.000009,0.041313,0.017254,902.13,861.19,112.00,52.39
23,primary,12,1,8,8,0.013381,0.004510,0.998903,0.406702,131.20,663.40,70.68,38.85
23,primary,13,1,10,10,0.001072,0.000000,0.045254,0.018638,2483.16,587.00,104.09,62.20
23,primary,14,1,33,33,0.001631,0.000003,0.415085,0.166850,2115.41,557.67,45.48,69.28
23,primary,15,1,4,4,0.008095,0.003647,0.965084,0.390446,2240.60,585.11,54.43,67.23
23,primary,16,1,21,21,0.001307,0.000027,0.427456,0.171639,1082.73,865.24,113.01,62.49
23,primary,17,1,23,23,0.001164,0.000054,0.057592,0.023624,2685.15,259.42,295.70,136.31
23,primary,18,1,17,17,0.000456,0.000045,0.379892,0.152190,2602.76,418.51,73.27,55.04
23,primary,19,1,26,26,0.001060,0.000007,0.655333,0.262664,2110.53,440.07,51.03,110.61
23,primary,20,1,19,19,0.002385,0.002493,0.882545,0.354460,591.97,888.58,80.01,47.33
23,primary,21,1,45,45,0.001513,0.000045,0.478056,0.191983,2529.99,378.67,85.66,57.54
23,primary,22,1,15,15,0.001969,0.000002,0.448806,0.180507,2479.23,461.12,53.47,68.15
23,primary,23,1,28,28,0.000804,0.000031,0.313584,0.125839,2477.40,362.65,84.20,54.51
23,primary,24,1,16,16,0.000726,0.000012,0.065103,0.026406,2714.17,648.31,44.54,85.15
23,primary,25,1,13,13,0.000605,0.000000,0.028728,0.011793,2605.45,591.43,117.94,124.47
23,primary,26,1,22,22,0.000323,0.000009,0.061036,0.024577,2653.08,451.34,95.19,58.91
23,primary,27,1,58,58,0.000812,0.000000,0.401217,0.160893,894.02,1402.44,85.46,67.20
23,primary,28,1,42,42,0.000884,0.000056,0.108591,0.043884,356.82,827.33,68.41,46.70
23,primary,29,1,75,75,0.007523,0.000004,0.370366,0.151908,3156.41,867.51,51.13,66.62
23,primary,30,1,48,48,0.000909,0.000000,0.013502,0.005856,2682.05,516.76,62.82,53.90
23,primary,31,1,24,24,0.000697,0.000007,0.383466,0.153735,456.86,833.80,103.99,52.36
23,primary,32,1,39,39,0.011788,0.000762,0.817009,0.332774,1318.76,799.77,54.48,44.80
23,primary,33,1,80,80,0.009632,0.003873,0.219043,0.092820,2015.60,147.58,47.80,37.85
23,primary,34,1,35,35,0.000698,0.000020,0.082612,0.033396,455.64,877.86,65.14,52.33
23,primary,35,1,34,45,0.001396,0.000109,0.725466,0.290895,2567.72,392.69,74.71,53.86
23,primary,36,1,61,61,0.001170,0.000002,0.877328,0.351516,1179.19,1426.96,85.42,68.81
23,primary,37,1,41,41,0.001157,0.000032,0.041554,0.017203,2446.11,349.80,56.75,38.37
23,primary,38,1,36,36,0.001912,0.000070,0.642063,0.257788,335.89,879.00,74.35,45.74
23,primary,39,0,17,17,0.029478,0.380031,0.379893,0.204699,2586.98,407.90,72.23,50.06
23,primary,40,1,44,44,0.000549,0.000546,0.703849,0.281869,1774.48,221.41,71.43,44.06
23,primary,41,1,51,51,0.002089,0.000055,0.039145,0.016708,514.09,890.41,54.18,42.08
23,primary,42,1,31,31,0.000699,0.000024,0.176717,0.071039,2610.89,561.84,81.31,67.99
23,primary,43,1,59,59,0.009649,0.000830,0.584318,0.238635,2315.05,1312.09,36.24,46.89
23,primary,44,1,63,63,0.007191,0.001289,0.372843,0.152862,2195.84,1296.29,36.50,51.94
23,primary,45,1,98,98,0.000297,0.004348,0.999483,0.400376,1693.25,188.66,73.77,45.12
23,primary,46,1,46,46,0.000922,0.000000,0.023867,0.010008,3074.10,798.23,68.08,39.94
23,primary,47,0,53,53,0.042592,0.026587,0.374413,0.173720,2109.73,338.24,38.46,55.17
23,primary,48,1,43,43,0.000576,0.000042,0.258618,0.103739,2426.16,330.97,56.42,40.62
23,primary,49,1,40,40,0.002300,0.000429,0.308438,0.124568,2107.70,287.49,36.16,51.24
23,primary,50,1,50,50,0.001863,0.000893,0.432441,0.173997,959.69,916.25,86.09,47.98
23,primary,51,1,71,71,0.001239,0.007448,0.022385,0.010318,1676.38,184.46,66.91,41.84
23,primary,52,1,95,95,0.105043,0.282841,0.153910,0.142370,2447.92,1180.56,35.42,91.08
23,primary,53,1,53,53,0.016938,0.016385,0.374413,0.159872,2106.74,289.39,41.01,93.38
23,primary,54,1,69,69,0.018145,0.000016,0.587391,0.244030,829.85,1510.41,95.83,67.69
23,primary,55,1,93,93,0.003211,0.001242,0.070234,0.029824,2117.46,394.47,41.19,46.96
23,primary,56,1,52,52,0.001476,0.000018,0.141602,0.057380,2841.25,215.78,101.22,47.13
23,primary,57,1,60,60,0.000587,0.000010,0.026368,0.010842,2995.81,693.97,50.04,39.02
23,primary,58,1,91,91,0.078856,0.000049,0.094889,0.077388,1130.48,1534.37,92.58,80.53
23,primary,59,1,30,30,0.001465,0.000005,0.035700,0.015013,2686.18,462.77,64.64,52.27
23,unconfirmed,0,1,99,99,0.009781,0.019178,0.000000,0.006808,2586.98,407.90,72.23,50.06
23,unconfirmed,1,0,99,99,0.086272,1.000000,0.000000,inf,2109.73,338.24,38.46,55.17
24,primary,0,1,5,5,0.006240,0.002007,0.961839,0.388056,1631.19,799.24,369.76,128.87
24,primary,1,1,11,11,0.002323,0.000001,0.230112,0.093206,1235.98,878.37,130.95,66.76
24,primary,2,1,1,1,0.000714,0.000000,0.375968,0.150745,2830.02,803.20,157.87,84.08
24,primary,3,1,2,7,0.000528,0.000002,0.240864,0.096609,2849.41,675.86,79.50,83.65
24,primary,4,1,3,3,0.000957,0.000001,0.169943,0.068456,2773.33,658.52,70.38,92.08
24,primary,5,1,9,9,0.015075,0.004826,0.974082,0.397653,2195.18,699.14,89.69,85.61
24,primary,6,1,12,13,0.000612,0.000001,0.212969,0.085494,2536.86,615.16,92.47,65.62
24,primary,7,1,32,32,0.001306,0.000003,0.245525,0.098864,902.19,861.06,111.87,52.38
24,primary,8,1,14,14,0.000705,0.000000,0.058072,0.023581,1066.46,925.08,90.89,60.73
24,primary,9,1,27,27,0.002726,0.000063,0.279659,0.113233,1265.17,941.18,118.61,69.83
24,primary,10,1,7,7,0.000727,0.000002,0.010820,0.004692,2936.45,699.37,79.30,81.51
24,primary,11,1,20,20,0.001096,0.001525,0.242949,0.097880,2463.37,547.83,95.87,63.04
24,primary,12,1,10,10,0.000873,0.000001,0.189187,0.076112,2483.05,586.95,104.26,62.26
24,primary,13,1,8,8,0.012844,0.012255,0.995087,0.405682,124.03,662.73,70.08,38.41
24,primary,14,1,4,4,0.007615,0.001583,0.303933,0.125539,2239.55,578.13,55.38,66.77
24,primary,15,1,33,33,0.001251,0.000014,0.606651,0.243287,2115.45,557.58,45.65,69.19
24,primary,16,1,21,21,0.001044,0.000017,0.000507,0.000726,1082.76,865.31,113.11,62.50
24,primary,17,1,23,23,0.000999,0.000002,0.110432,0.044673,2685.62,259.46,295.34,136.22
24,primary,18,1,19,19,0.002744,0.000050,0.127595,0.052415,592.07,888.75,79.78,46.90
24,primary,19,1,17,17,0.000368,0.000013,0.043572,0.017614,2602.82,418.50,73.68,55.09
24,primary,20,1,26,26,0.000895,0.000001,0.004981,0.002440,2110.45,440.00,51.14,110.68
24,primary,21,1,45,45,0.001273,0.000022,0.188184,0.075912,2529.97,378.66,85.89,57.63
24,primary,22,1,28,28,0.000657,0.000018,0.159400,0.064090,2477.39,362.57,84.31,54.49
24,primary,23,1,16,16,0.000564,0.000017,0.075091,0.030320,2714.34,648.45,44.37,84.93
24,primary,24,1,58,69,0.000630,0.000000,0.807344,0.323253,894.01,1402.43,85.35,67.18
24,primary,25,1,13,13,0.000494,0.000000,0.003321,0.001576,2605.44,591.41,117.98,124.46
24,primary,26,1,15,15,0.001564,0.000002,0.221828,0.089513,2479.14,461.07,53.46,68.22
24,primary,27,1,22,22,0.000255,0.000006,0.134481,0.053921,2653.10,451.30,95.18,59.04
24,primary,28,1,75,75,0.005604,0.000019,0.234608,0.096647,3156.35,867.49,51.20,66.45
24,primary,29,1,39,39,0.009537,0.004334,0.201043,0.085619,1333.71,799.90,54.55,44.57
24,primary,30,1,24,24,0.000587,0.000006,0.021249,0.008794,456.96,833.79,103.87,52.27
24,primary,31,1,42,42,0.001350,0.000020,0.055054,0.022698,357.16,827.79,68.62,46.13
24,primary,32,1,35,35,0.000563,0.000002,0.281349,0.112821,455.61,877.81,65.25,52.41
24,primary,33,1,80,80,0.009262,0.001130,0.498484,0.204138,2019.45,150.52,49.10,37.38
24,primary,34,1,48,48,0.000764,0.000000,0.158923,0.063951,2682.12,516.73,62.72,53.91
24,primary,35,1,61,61,0.000787,0.000001,0.196764,0.079099,1179.30,1426.99,85.38,68.76
24,primary,36,1,99,99,0.032842,0.177058,0.000000,0.034127,2567.06,392.27,74.83,54.08
24,primary,37,1,41,41,0.000864,0.000026,0.160104,0.064476,2446.22,349.77,56.56,38.45
24,primary,38,1,36,36,0.001695,0.000244,0.387160,0.155736,335.88,879.00,74.48,45.80
24,primary,39,1,44,44,0.000480,0.000028,0.042271,0.017151,1774.50,221.42,71.34,43.99
24,primary,40,1,51,51,0.002856,0.000005,0.031073,0.013857,513.93,890.32,54.38,42.13
24,primary,41,1,31,31,0.000593,0.000000,0.070032,0.028310,2610.96,561.96,81.17,67.88
24,primary,42,1,98,98,0.000433,0.000471,0.011867,0.005010,1693.45,188.58,72.99,45.14
24,primary,43,1,59,59,0.006584,0.000015,0.371614,0.151939,2320.57,1312.49,35.13,46.83
24,primary,44,1,63,63,0.004984,0.000411,0.108504,0.045934,2201.71,1299.66,36.90,49.51
24,primary,45,1,46,7,0.000755,0.000002,0.434872,0.174326,3074.13,798.19,68.04,39.99
24,primary,46,0,53,53,0.044315,0.109207,0.912537,0.398093,2110.11,340.63,38.46,52.00
24,primary,47,1,40,40,0.002099,0.000616,0.058370,0.024459,2107.64,287.61,36.20,50.86
24,primary,48,1,43,43,0.001180,0.000301,0.359237,0.144315,2426.08,331.26,55.30,40.41
24,primary,49,1,71,71,0.001039,0.000094,0.109939,0.044505,1676.75,184.52,66.34,41.99
24,primary,50,1,50,50,0.001411,0.000210,0.165456,0.066909,957.60,916.50,88.29,48.08
24,primary,51,1,95,95,0.086544,0.085783,0.117100,0.098690,2447.91,1180.56,35.40,90.37
24,primary,52,1,69,69,0.015519,0.000007,0.268568,0.115187,830.78,1510.58,94.11,67.80
24,primary,53,1,52,52,0.001262,0.000009,0.518646,0.208090,2841.44,215.84,100.97,47.14
24,primary,54,1,93,93,0.002623,0.000229,0.382868,0.154482,2117.51,394.58,41.23,46.79
24,primary,55,1,60,60,0.000441,0.000032,0.156618,0.062871,2995.76,693.84,50.29,39.04
24,primary,56,1,91,91,0.062404,0.000004,0.091973,0.067992,1130.08,1534.73,93.50,80.36
24,primary,57,1,30,30,0.001172,0.000052,0.374869,0.150539,2686.20,462.85,64.56,52.31
24,primary,58,1,53,53,0.015009,0.008469,0.911824,0.373081,2107.50,296.17,41.08,87.86
24,primary,59,1,56,56,0.127123,0.651431,0.975638,0.518960,1.87,1707.92,488.41,486.10
24,unconfirmed,0,1,100,100,0.003754,0.001509,0.000000,0.002028,2110.11,340.63,38.46,52.00
25,primary,0,1,5,5,0.007140,0.000007,0.092850,0.040711,1648.36,799.94,367.28,127.96
25,primary,1,1,11,11,0.002163,0.000016,0.599164,0.240749,1236.09,878.37,130.50,67.04
25,primary,2,1,1,1,0.000582,0.000000,0.427333,0.171224,2830.05,803.21,157.84,84.04
25,primary,3,1,2,2,0.000428,0.000001,0.049800,0.020134,2849.39,675.84,79.56,83.73
25,primary,4,1,3,3,0.000758,0.000000,0.108575,0.043809,2773.53,658.51,70.21,92.09
25,primary,5,1,9,9,0.018333,0.000477,0.796939,0.327990,2199.22,692.20,88.46,85.67
25,primary,6,1,27,27,0.002977,0.000785,0.639002,0.257168,1265.80,941.22,121.74,69.91
25,primary,7,1,12,12,0.000513,0.000001,0.028165,0.011522,2536.87,615.14,92.50,65.68
25,primary,8,1,32,32,0.001456,0.000060,0.870942,0.349111,902.24,861.13,111.84,52.48
25,primary,9,1,14,14,0.000819,0.000008,0.312859,0.125554,1066.43,924.83,91.12,61.10
25,primary,10,1,7,7,0.000631,0.000001,0.042387,0.017271,2936.51,699.46,79.28,81.41
25,primary,11,1,20,20,0.000877,0.000004,0.006665,0.003105,2463.37,547.82,95.89,63.07
25,primary,12,1,10,10,0.000720,0.000001,0.112159,0.045223,2483.07,586.94,104.33,62.29
25,primary,13,1,8,8,0.011529,0.002753,0.432911,0.179204,114.34,662.90,71.93,39.15
25,primary,14,1,33,33,0.000979,0.000007,0.200019,0.080497,2115.38,557.52,45.72,69.26
25,primary,15,1,21,21,0.001438,0.000177,0.181037,0.073152,1082.71,865.24,113.51,63.10
25,primary,16,1,4,4,0.008352,0.001728,0.999314,0.404075,2237.14,570.54,53.78,64.55
25,primary,17,1,23,23,0.000595,0.000019,0.256222,0.102788,2684.50,259.48,296.42,136.15
25,primary,18,1,19,19,0.002473,0.000230,0.047294,0.020177,592.01,888.82,80.70,46.77
25,primary,19,1,17,17,0.000297,0.000004,0.056310,0.022673,2602.77,418.52,74.00,55.15
25,primary,20,1,45,45,0.001030,0.000006,0.056641,0.023172,2529.95,378.65,85.78,57.66
25,primary,21,1,28,28,0.000532,0.000012,0.004127,0.001918,2477.40,362.78,84.19,54.29
25,primary,22,1,80,80,0.009236,0.003061,0.978131,0.396176,2021.62,150.74,50.23,39.88
25,primary,23,1,16,16,0.000463,0.000002,0.001481,0.000824,2714.30,648.37,44.42,85.03
25,primary,24,1,26,26,0.000689,0.000020,0.177409,0.071310,2110.30,440.11,51.35,110.79
25,primary,25,1,58,69,0.000516,0.000000,0.865123,0.346307,893.98,1402.39,85.18,67.21
25,primary,26,1,13,13,0.000403,0.000002,0.148505,0.059604,2605.45,591.37,117.97,124.55
25,primary,27,1,15,15,0.001322,0.000001,0.212021,0.085470,2479.27,461.02,53.32,68.28
25,primary,28,1,22,22,0.000214,0.000000,0.006752,0.002808,2653.08,451.31,95.25,59.07
25,primary,29,1,75,75,0.004954,0.000001,0.092593,0.039514,3156.47,867.41,51.04,66.52
25,primary,30,1,42,42,0.001279,0.000271,0.178693,0.072143,354.45,827.12,72.87,47.24
25,primary,31,1,24,24,0.000572,0.000007,0.342527,0.137298,457.02,833.78,103.83,52.29
25,primary,32,1,35,35,0.000467,0.000001,0.159574,0.064063,455.59,877.62,65.35,52.64
25,primary,33,1,48,48,0.000626,0.000000,0.070528,0.028524,2682.16,516.71,62.69,53.91
25,primary,34,1,39,39,0.007500,0.000109,0.017202,0.010641,1348.91,804.53,52.52,41.54
25,primary,35,1,61,61,0.000784,0.000001,0.034956,0.014374,1179.24,1426.90,85.42,68.82
25,primary,36,1,34,45,0.000872,0.000148,0.768019,0.307659,2567.02,392.33,74.92,54.08
25,primary,37,1,36,36,0.001883,0.000049,0.684167,0.274613,335.89,878.57,75.22,46.35
25,primary,38,1,41,41,0.000725,0.000006,0.030737,0.012658,2446.30,349.75,56.57,38.46
25,primary,39,1,44,44,0.000442,0.000058,0.016458,0.006810,1774.46,221.48,71.37,43.97
25,primary,40,0,17,17,0.029258,0.330036,0.109607,0.091475,2588.72,408.91,72.11,50.20
25,primary,41,1,51,51,0.002287,0.000004,0.065712,0.027428,513.79,890.30,54.73,42.13
25,primary,42,1,31,31,0.000717,0.000001,0.024034,0.009972,2610.97,561.94,80.99,67.87
25,primary,43,1,63,63,0.004770,0.000709,0.598341,0.241792,2209.88,1301.90,35.71,47.68
25,primary,44,1,98,98,0.000187,0.000179,0.166057,0.066534,1693.22,188.47,74.45,45.33
25,primary,45,1,59,59,0.006423,0.000662,0.959566,0.387104,2328.66,1313.41,33.82,47.75
25,primary,46,1,46,46,0.000683,0.000003,0.336676,0.135012,3074.13,798.25,68.06,39.98
25,primary,47,1,100,100,0.005415,0.000296,0.000000,0.002737,2110.20,339.01,38.75,52.62
25,primary,48,1,40,40,0.001681,0.000151,0.010677,0.005126,2107.63,287.71,36.18,50.59
25,primary,49,1,43,43,0.000468,0.000254,0.155342,0.062396,2426.12,330.83,56.01,40.75
25,primary,50,1,71,71,0.001210,0.001359,0.186494,0.075338,1676.41,184.46,66.35,41.89
25,primary,51,1,95,95,0.070864,0.079716,0.094711,0.081288,2447.99,1180.26,35.51,90.44
25,primary,52,1,93,93,0.006305,0.000944,0.429382,0.175000,2117.73,393.90,41.09,46.59
25,primary,53,1,69,69,0.013289,0.000001,0.147416,0.065611,831.36,1510.41,93.40,68.01
25,primary,54,1,52,52,0.001017,0.000163,0.494660,0.198389,2841.41,215.83,100.95,47.01
25,primary,55,1,60,60,0.000417,0.000005,0.086411,0.034773,2995.69,693.77,50.22,39.08
25,primary,56,1,30,30,0.000970,0.000002,0.026173,0.010955,2686.22,462.84,64.58,52.37
25,primary,57,1,91,91,0.049774,0.000001,0.063298,0.050206,1129.72,1534.62,93.88,80.54
25,primary,58,1,56,56,0.103477,0.009584,0.197294,0.131614,2.11,1707.75,487.85,486.23
25,primary,59,1,50,50,0.001329,0.000126,0.028087,0.011912,957.52,916.75,88.28,48.17
26,primary,0,1,5,5,0.007471,0.000346,0.945637,0.382025,1662.32,798.90,378.03,127.39
26,primary,1,1,11,11,0.001551,0.000012,0.424858,0.170720,1235.99,878.55,130.80,66.79
26,primary,2,1,1,1,0.000441,0.000001,0.280152,0.112281,2830.16,803.17,157.83,84.03
26,primary,3,1,2,2,0.000361,0.000000,0.037915,0.015346,2849.53,675.82,79.44,83.77
26,primary,4,1,3,3,0.000635,0.000002,0.031233,0.012811,2773.48,658.54,70.25,92.13
26,primary,5,1,32,32,0.000937,0.000024,0.175848,0.070810,902.19,861.32,112.00,52.47
26,primary,6,1,12,12,0.000464,0.000000,0.004933,0.002205,2536.89,615.10,92.50,65.71
26,primary,7,1,9,9,0.014577,0.013168,0.986385,0.403160,2208.41,684.49,82.88,79.69
26,primary,8,1,14,14,0.000655,0.000009,0.337805,0.135451,1066.44,924.99,90.86,60.91
26,primary,9,1,7,7,0.000575,0.000000,0.003689,0.001763,2936.63,699.18,79.12,81.72
26,primary,10,1,27,27,0.002873,0.000338,0.100502,0.041671,1266.92,941.31,120.16,68.43
26,primary,11,1,20,20,0.000680,0.000012,0.001111,0.000786,2463.33,547.76,95.97,63.13
26,primary,12,1,10,20,0.000356,0.000013,0.399298,0.159898,2482.95,586.99,104.31,62.35
26,primary,13,1,8,8,0.008367,0.000070,0.057059,0.027014,105.42,664.33,72.84,38.05
26,primary,14,1,33,33,0.000791,0.000001,0.117453,0.047377,2115.37,557.36,45.85,69.34
26,primary,15,1,21,21,0.001289,0.000073,0.191231,0.077144,1082.68,865.38,113.25,62.79
26,primary,16,1,4,4,0.008277,0.000694,0.435524,0.178417,2235.58,559.76,54.70,65.46
26,primary,17,1,23,23,0.000481,0.000004,0.005014,0.002247,2684.88,259.42,296.06,136.17
26,primary,18,1,19,19,0.002019,0.000004,0.015413,0.007175,591.93,888.84,80.64,46.54
26,primary,19,1,17,17,0.000238,0.000020,0.096389,0.038677,2602.71,418.51,73.73,55.17
26,primary,20,1,80,80,0.007901,0.022259,0.986599,0.400816,2023.80,151.71,50.70,40.53
26,primary,21,1,45,45,0.000951,0.000037,0.050789,0.020795,2529.95,378.59,85.31,57.63
26,primary,22,1,42,42,0.002018,0.000267,0.466571,0.187664,352.49,826.57,75.48,47.87
26,primary,23,1,16,16,0.000413,0.000000,0.006178,0.002678,2714.23,648.40,44.54,85.11
